user_tag	1	2	3	4	5	6	7	8	9	10	11	12
D0102	6.0	15.0	17.0	62.0	18.0	1.0	3.0	4.0	1.0	7.0	4.0	11.0
D0640	33.0	23.0	17.0	17.0	46.0	87.0	74.0	90.0	56.0	69.0	41.0	60.0
D0641	34.0	18.0	37.0	49.0	57.0	43.0	45.0	69.0	41.0	16.0	39.0	17.0
D0646					85.0	138.0	317.0	159.0	74.0			
D0103	3.0	2.0	3.0	5.0	4.0		3.0	22.0	5.0	4.0	0.0	11.0
D0648	0.0	8.0	20.0	68.0	61.0	22.0	20.0	26.0	2.0			
D0653	39.0	21.0	36.0	32.0	24.0	36.0	23.0	38.0	62.0	82.0	49.0	33.0
D0654	12.0	68.0	164.0	96.0	212.0	111.0	25.0	12.0	24.0	70.0	70.0	12.0
D0656	13.0	26.0	33.0	30.0	37.0	69.0	25.0	31.0	13.0	22.0	23.0	14.0
D0106	21.0	126.0	142.0	184.0	138.0	173.0	104.0	157.0	57.0			
D0108			133.0	80.0	67.0							
D0659	9.0	6.0	16.0	29.0	13.0	7.0	12.0	6.0	9.0	7.0	16.0	7.0
D0660			62.0	41.0	36.0	7.0	40.0	22.0	34.0			
D0661	13.0	15.0	22.0	18.0	23.0	23.0	14.0	13.0	12.0	14.0	19.0	17.0
D0662	29.0	36.0	24.0	59.0	56.0	46.0	33.0	55.0	38.0	32.0	42.0	17.0
D0115	62.0	6.0	8.0	2.0	2.0							25.0
D0666	43.0	26.0	86.0	53.0	33.0	50.0	56.0	47.0	28.0	25.0	21.0	26.0
D0667	9.0	12.0	0.0	0.0	0.0	3.0	0.0	1.0	1.0	1.0	0.0	
D0668				0.0		0.0	1.0				0.0	0.0
D0118	1.0	0.0	0.0	4.0	1.0	4.0	2.0	3.0	1.0	2.0	0.0	2.0
D0119	4.0	13.0	6.0	5.0	6.0	2.0	5.0	4.0	13.0	1.0	2.0	1.0
D0673	38.0	36.0	44.0	35.0	58.0	46.0	47.0	97.0	37.0	36.0	36.0	19.0
D0674	42.0	26.0	26.0	22.0	27.0	29.0	16.0	53.0	61.0	45.0	57.0	48.0
D0678	37.0	55.0	46.0	50.0	73.0	72.0	61.0	39.0	13.0			
D0124		0.0	0.0	4.0	3.0	0.0	0.0	0.0	0.0			
D0125				24.0	82.0							
D0682	16.0	11.0	16.0	19.0	18.0	12.0	11.0	15.0	18.0	16.0	13.0	15.0
D0127					695.0							
D0684						14.0	21.0	18.0	10.0			
D0685	35.0	18.0	31.0	15.0	9.0	22.0	10.0	12.0	10.0	12.0	18.0	44.0
D0128	18.0	14.0	79.0	28.0	44.0	53.0	33.0	4.0	6.0	3.0	11.0	31.0
D0686	21.0	14.0	24.0	3.0	18.0	29.0	30.0	31.0	14.0	2.0	8.0	22.0
D0687		1.0	8.0	6.0	1.0	1.0	16.0	9.0	9.0	17.0	4.0	3.0
D0129	36.0	27.0	65.0	121.0	129.0							9.0
D0691		0.0	0.0					0.0	0.0	0.0	0.0	
D0693	20.0	19.0	14.0	31.0	16.0	28.0	34.0	28.0	12.0	5.0	3.0	9.0
D0695	28.0	43.0	25.0	35.0	43.0	36.0	35.0	22.0	18.0	24.0	39.0	14.0
D0131	12.0	30.0	23.0	24.0	24.0	41.0	40.0	23.0	6.0			
D0697	9.0	16.0	18.0	9.0	15.0	11.0	14.0	16.0	10.0	6.0	6.0	11.0
D0132	25.0	21.0	33.0	32.0	8.0	1.0	12.0	17.0	8.0	8.0	24.0	22.0
D0134			179.0	400.0	288.0							
D0700	18.0	18.0	16.0	19.0	9.0	22.0	38.0	16.0	2.0	0.0	20.0	28.0
D0701	21.0	7.0	9.0	1.0	1.0	4.0	4.0	26.0	66.0	39.0	27.0	25.0
D0703	27.0	54.0	24.0	129.0	90.0	63.0	48.0	28.0	12.0	24.0	20.0	10.0
D0704	24.0	18.0	5.0	7.0	46.0	27.0	9.0	22.0	39.0	21.0	22.0	2.0
D0705	13.0	12.0	12.0	14.0	11.0	18.0	5.0	9.0	9.0	10.0	7.0	3.0
D0137	21.0	26.0	18.0	13.0	8.0			15.0	19.0	17.0	18.0	14.0
D0706	2.0	3.0	6.0	6.0	9.0	13.0	30.0	18.0	9.0	1.0	0.0	0.0
D0709	14.0	14.0	14.0	35.0	45.0	29.0	18.0	23.0	21.0	9.0	3.0	3.0
D0138	35.0	19.0	27.0	16.0	19.0	28.0	17.0	32.0	67.0	41.0	37.0	29.0
D0711	62.0	40.0	34.0	24.0	18.0	11.0	37.0	68.0	47.0	43.0	39.0	56.0
D0713	13.0	18.0	12.0	7.0	13.0	33.0	34.0	17.0	11.0	4.0	8.0	9.0
D0139	151.0	62.0	52.0	62.0	49.0	2.0	49.0	165.0	131.0			17.0
D0714	4.0	6.0	4.0	8.0	2.0	20.0	20.0	5.0	5.0	1.0	11.0	5.0
D0715	5.0	5.0	17.0	41.0	77.0	104.0	72.0	72.0	31.0			
D0716	5.0	7.0	11.0	12.0	12.0	17.0	24.0	23.0	14.0	9.0	10.0	1.0
D0717	3.0	3.0	3.0	2.0	2.0	2.0	1.0	1.0	2.0	4.0	1.0	6.0
D0143	5.0	3.0	75.0	114.0	285.0	0.0	2.0		0.0	0.0	5.0	27.0
D0720		0.0	51.0	71.0	206.0	215.0	90.0	132.0	19.0			
D0721	8.0	15.0	17.0	11.0	10.0	6.0	6.0	11.0	3.0	15.0	10.0	14.0
D0146	9.0	20.0	6.0	4.0	7.0	3.0	11.0	6.0	1.0	2.0	1.0	8.0
D0147	84.0	59.0	84.0	76.0	12.0							
D0722				44.0	50.0	156.0	75.0	75.0	46.0			
D0723		3.0	2.0	0.0	7.0	7.0	2.0	2.0	0.0	1.0	1.0	0.0
D0724					89.0	66.0	87.0	104.0	13.0			
D0726	14.0	5.0	5.0	10.0	1.0	11.0	14.0	7.0	0.0	4.0	2.0	16.0
D0149	15.0	16.0	24.0	22.0	33.0	26.0	18.0	16.0	19.0	16.0	17.0	36.0
D0151	0.0	7.0	8.0	8.0	16.0	32.0	17.0	15.0	8.0	9.0	6.0	2.0
D0728	11.0	59.0	66.0	48.0	65.0	62.0	62.0	50.0	20.0	10.0	15.0	11.0
D0729			22.0	54.0	108.0	57.0	31.0	34.0	17.0			
D0730	0.0	3.0	3.0	13.0	18.0	11.0	15.0	4.0	3.0	3.0	0.0	0.0
D0731	7.0	3.0	4.0	3.0	6.0	4.0	2.0	4.0	5.0	2.0	1.0	16.0
D0153	35.0	49.0	106.0	41.0	24.0	1.0	1.0	0.0		1.0		0.0
D0154		28.0	177.0	232.0	109.0							
D0157	24.0	19.0	20.0	12.0	15.0						27.0	28.0
D0158	67.0	65.0	38.0	83.0	78.0	10.0	16.0	23.0	16.0	3.0	13.0	38.0
D0736	21.0	41.0	41.0	41.0	23.0	58.0	87.0	65.0	36.0	19.0	17.0	21.0
D0159	40.0	40.0	43.0	45.0	38.0					16.0	62.0	35.0
D0160	30.0	10.0	6.0	18.0	16.0			34.0	40.0	12.0	26.0	52.0
D0161	41.0	19.0	39.0	24.0	31.0	28.0	11.0	18.0	19.0			
D0162	1.0	3.0	5.0	6.0	3.0	1.0	1.0	2.0	2.0	1.0	0.0	2.0
D0164	16.0	15.0	24.0	22.0	16.0	6.0	17.0	38.0	18.0	33.0	25.0	29.0
D0739	1.0	3.0	10.0	18.0	37.0	53.0	48.0	28.0	11.0	0.0	4.0	4.0
D0165	51.0	61.0	84.0	68.0	56.0	48.0	54.0	56.0	46.0	27.0	15.0	37.0
D0740	26.0	21.0	17.0	10.0	7.0	57.0	7.0	34.0	61.0	26.0	38.0	21.0
D0742	9.0	0.0	2.0	1.0	4.0	1.0	3.0	62.0	49.0	23.0	7.0	3.0
D0743	14.0	40.0	53.0	41.0	39.0	51.0	27.0	39.0	14.0	3.0	15.0	61.0
D0745	1.0	1.0	4.0	5.0	6.0	2.0	2.0	2.0	1.0	0.0	0.0	0.0
D0746	6.0	39.0	15.0	7.0	7.0	21.0	12.0	29.0	11.0	20.0	25.0	24.0
D0166	55.0	43.0	33.0	47.0	27.0	32.0	18.0	71.0	77.0	94.0	74.0	77.0
D0747	17.0	13.0	29.0	24.0	49.0	138.0	45.0	18.0	8.0	1.0	34.0	28.0
D0167	22.0	12.0	8.0	8.0	5.0	9.0	2.0	10.0	20.0	12.0	15.0	22.0
D0749	50.0	54.0	59.0	44.0	26.0	20.0	19.0	29.0	12.0	28.0	47.0	52.0
D0750	23.0	8.0	15.0	25.0	30.0	22.0	27.0	21.0	25.0	19.0	14.0	18.0
D0755	6.0	30.0	37.0	25.0	35.0	37.0	39.0	57.0	23.0	5.0	5.0	11.0
D0756		2.0	1.0	1.0	5.0	7.0	3.0	1.0	2.0	1.0	0.0	1.0
D0758	38.0	44.0	27.0	40.0	41.0	50.0	39.0	49.0	38.0	51.0	35.0	34.0
D0759			0.0		7.0	1.0				2.0		
D0760	15.0	14.0	8.0	7.0	12.0	19.0	14.0	8.0	10.0	2.0	0.0	15.0
D0761	4.0	21.0	17.0	13.0	13.0	18.0	31.0	22.0	14.0	12.0	8.0	5.0
D0762	3.0	2.0	3.0	5.0	14.0	2.0	5.0	10.0	4.0	2.0	0.0	2.0
D0763	19.0	24.0	42.0	40.0	36.0	125.0	11.0	114.0	29.0	47.0	41.0	19.0
D0764	23.0	39.0	30.0	49.0	34.0	38.0	27.0	44.0	26.0	38.0	34.0	27.0
D0170	180.0	57.0	29.0		214.0						98.0	215.0
D0172		67.0	46.0	36.0	26.0							
D0173	11.0	14.0	5.0	11.0	4.0	8.0	0.0		1.0		3.0	3.0
D0770	66.0		3.0	49.0			201.0	135.0	117.0	133.0	132.0	49.0
D0771	16.0	25.0	24.0	13.0	29.0	5.0	4.0	3.0	26.0	5.0	15.0	9.0
D0772	17.0	5.0	10.0	7.0	9.0	16.0	8.0	11.0	5.0	0.0	6.0	0.0
D0176		16.0	79.0	62.0	35.0							
D0777	35.0	59.0	63.0	37.0	71.0	69.0	27.0	81.0	36.0	17.0	39.0	44.0
D0781	2.0	4.0	11.0	2.0	3.0	2.0	4.0	2.0	1.0	3.0	2.0	5.0
D0179	4.0	15.0	10.0	3.0	6.0	7.0	8.0	35.0	26.0	38.0	32.0	7.0
D0181	0.0	31.0	127.0	142.0	74.0	2.0	1.0	1.0	1.0	1.0	4.0	
D0782	5.0	3.0	4.0	2.0	0.0	5.0	1.0	4.0	2.0	2.0	0.0	1.0
D0784	8.0	5.0	12.0	11.0	4.0	6.0	4.0	3.0	7.0	19.0	16.0	7.0
D0785	52.0	21.0	53.0	52.0	24.0	13.0	26.0	55.0	31.0	82.0	105.0	55.0
D0786	2.0	4.0	1.0	0.0	2.0	6.0	9.0	5.0	21.0	6.0	9.0	3.0
D0183	8.0	6.0	14.0	8.0	15.0	2.0	6.0	4.0	2.0	1.0	5.0	17.0
D0787	55.0	40.0	27.0	58.0	50.0	86.0	55.0	63.0	18.0	45.0	37.0	29.0
D0184	0.0	3.0	1.0	1.0	8.0	1.0	12.0	1.0	0.0	2.0	2.0	3.0
D0788	4.0	4.0	1.0	1.0	13.0	7.0	24.0	8.0	7.0	11.0	3.0	4.0
D0790	2.0	6.0	10.0	6.0	8.0	2.0	8.0	13.0	13.0	10.0	6.0	8.0
D0791	27.0	19.0	21.0	25.0	30.0	16.0	36.0	41.0	29.0	21.0	28.0	18.0
D0792	20.0	12.0	5.0	19.0	20.0	35.0	62.0	95.0	63.0	78.0	30.0	19.0
D0793	10.0	5.0	11.0	10.0	14.0	20.0	51.0	20.0	24.0	35.0	13.0	9.0
D0797	21.0	17.0	18.0	32.0	36.0	12.0	45.0	50.0	39.0	17.0	14.0	12.0
D0799	7.0	4.0	11.0	4.0	25.0	16.0	30.0	14.0	5.0	6.0	7.0	8.0
D0187	36.0	12.0	10.0	10.0	8.0	8.0	3.0	18.0	18.0	21.0	26.0	30.0
D0800	36.0	15.0	27.0	13.0	0.0	22.0	11.0	12.0	17.0	4.0	12.0	26.0
D0189	15.0	7.0	10.0	27.0	17.0	1.0	10.0	3.0	1.0	5.0	20.0	42.0
D0813	49.0	35.0	59.0	43.0	55.0	52.0	16.0	37.0	25.0	48.0	56.0	77.0
D0819	0.0	0.0	10.0	48.0	36.0	24.0	6.0	14.0	22.0	5.0	5.0	2.0
D0196	24.0	10.0	11.0	9.0	6.0	10.0	14.0	21.0	18.0	58.0	121.0	46.0
D0201	191.0	110.0	168.0	182.0	135.0							53.0
D0842	15.0	6.0	12.0	19.0	10.0	17.0	15.0	11.0	19.0	8.0	16.0	31.0
D0843	10.0	3.0	2.0			2.0	0.0	33.0	33.0	60.0	34.0	54.0
D0847	15.0	19.0	26.0	21.0	11.0	14.0	19.0	8.0	5.0	0.0	0.0	19.0
D0203	1.0	0.0		1.0	4.0	0.0	1.0	1.0	1.0	24.0	0.0	3.0
D0849			102.0	56.0	41.0	38.0	25.0	18.0	3.0			
D0852				1.0	49.0	65.0	30.0	104.0	20.0			
D0204	10.0	14.0	25.0	16.0	21.0	1.0		3.0	10.0	12.0	11.0	5.0
D0206	9.0	3.0	3.0	27.0	40.0	3.0	0.0		5.0	21.0	24.0	4.0
D0858	10.0	74.0	44.0					6.0	12.0	16.0	17.0	13.0
D0207	87.0	44.0	104.0	154.0	75.0		30.0	49.0	31.0	35.0	15.0	90.0
D0208	23.0	8.0	4.0	6.0	7.0	19.0	49.0	34.0	24.0	26.0	13.0	27.0
D0209	84.0	75.0	84.0	68.0	55.0		4.0	68.0	51.0	36.0	44.0	46.0
D0863						9.0	1.0	0.0	0.0			
D0864				0.0	47.0	69.0	43.0	34.0	24.0	0.0		
D0866	0.0	2.0	0.0					0.0				1.0
D0870			1.0	0.0	0.0	0.0		1.0		0.0		0.0
D0874				62.0	126.0	127.0	123.0	63.0	20.0			
D0223	36.0	13.0	9.0	12.0	1.0	14.0	6.0	3.0	2.0	2.0	5.0	24.0
D0875	31.0	13.0	33.0	55.0	73.0	36.0	21.0	36.0	22.0	22.0	10.0	24.0
D0879	83.0	10.0		18.0	25.0	11.0	0.0	8.0	8.0			119.0
D0227	32.0	51.0	35.0	36.0	28.0	14.0	38.0	30.0	17.0	32.0	16.0	32.0
D0880	18.0	2.0	1.0	0.0	0.0	3.0	21.0	13.0	0.0		0.0	12.0
D0881					0.0		0.0	2.0	1.0	2.0		
D0231				5.0	53.0	72.0	53.0	49.0	18.0			
D0888				22.0	38.0	35.0	26.0	43.0	14.0			
D0892	14.0	2.0	5.0	11.0	4.0	6.0	9.0	3.0	12.0	7.0	10.0	23.0
D0893	15.0	15.0	11.0	17.0	19.0	17.0	23.0	14.0	6.0	8.0	10.0	7.0
D0897	13.0	9.0	11.0	9.0	25.0	45.0	24.0	16.0	27.0	26.0	11.0	19.0
D0899	2.0				3.0	46.0	71.0	82.0	42.0	16.0	7.0	7.0
D0234	22.0	49.0	82.0	43.0	39.0	11.0	15.0	16.0	35.0	26.0	30.0	16.0
D0905		29.0	36.0	49.0	50.0	57.0	66.0	71.0	12.0			
D0906	17.0	25.0	24.0	25.0	31.0	23.0	27.0	19.0	21.0	6.0	13.0	17.0
D0965	13.0	15.0	37.0	32.0	18.0			26.0	52.0	36.0	16.0	22.0
D0966			0.0	0.0	1.0	0.0						0.0
D0279	69.0	33.0	85.0	65.0	109.0						57.0	49.0
D0969	2.0	4.0	4.0	0.0	3.0	5.0	20.0	5.0	11.0	17.0	1.0	1.0
D0970			7.0	9.0	42.0	38.0	19.0	41.0	4.0			
D0971	12.0	5.0	3.0	15.0	21.0	16.0	9.0	21.0	13.0	13.0	17.0	9.0
D0973	13.0	16.0	18.0	3.0	2.0	27.0	279.0	65.0	14.0	92.0	42.0	37.0
D0974			25.0	55.0	99.0	80.0	73.0	40.0	17.0			
D0285	115.0	70.0	86.0	69.0	38.0	4.0	58.0	32.0	51.0	70.0	92.0	97.0
D0975	56.0	44.0	43.0	92.0	86.0	95.0	74.0	80.0	48.0	40.0	35.0	19.0
D0976	24.0	10.0	24.0	29.0	16.0	26.0	4.0	18.0	3.0			24.0
D0286	58.0	22.0	28.0	21.0	8.0	8.0	4.0	7.0	12.0	34.0	42.0	17.0
D0977						64.0	163.0	88.0	66.0			
D0978	0.0	0.0	0.0		0.0	0.0		0.0	1.0	1.0	1.0	1.0
D0982	6.0	10.0	6.0	10.0	0.0	2.0	3.0	0.0	1.0	3.0	2.0	5.0
D0983	37.0	25.0	28.0	7.0	11.0	20.0	33.0	26.0	40.0	44.0	35.0	44.0
D0984				2.0	101.0	45.0	61.0	39.0	3.0			
D0986	6.0	8.0	2.0	18.0	12.0	16.0	12.0	13.0	3.0	7.0	3.0	1.0
D0987	67.0	37.0	7.0	8.0	10.0	5.0	4.0	12.0	115.0	94.0	104.0	74.0
D0988	28.0	6.0	3.0	5.0	18.0	8.0	27.0	16.0	32.0	15.0	12.0	10.0
D0288		76.0	135.0	122.0	151.0							
D0989	44.0	18.0	3.0	56.0	15.0	46.0	44.0	35.0	33.0	20.0	9.0	13.0
D0991	25.0	23.0	53.0	40.0	39.0	24.0	35.0	40.0	32.0	29.0	44.0	24.0
D0993					10.0	134.0	105.0	71.0	16.0			
D0289	36.0	25.0	39.0	32.0	23.0	22.0	26.0	16.0	28.0	26.0	28.0	31.0
D0290	107.0	23.0	20.0	25.0	22.0	25.0		21.0	56.0	63.0	69.0	123.0
D0293	62.0	45.0	44.0	67.0	49.0	31.0	113.0	113.0	75.0	56.0	86.0	55.0
D0294		123.0	356.0	297.0	240.0							
D0295	18.0	22.0	22.0	16.0	25.0	14.0	8.0	8.0	10.0	18.0	17.0	18.0
D0996	9.0	2.0	2.0	5.0	3.0	11.0	2.0	6.0	10.0	1.0	5.0	1.0
D0998	9.0	2.0	10.0	2.0	6.0	5.0	3.0	1.0	6.0	7.0	2.0	8.0
D1000	0.0	0.0	6.0	2.0	1.0	8.0	1.0	0.0	2.0	0.0		1.0
D1002					44.0	51.0	58.0	21.0	4.0			
D1003	0.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	3.0		1.0	0.0
D1004	5.0	8.0	1.0	21.0	17.0	36.0	38.0	39.0	18.0	0.0	6.0	5.0
D1005	0.0	0.0	1.0			8.0	5.0	8.0	6.0	10.0	10.0	3.0
D1006	21.0	12.0	8.0	4.0	3.0	9.0	2.0	9.0	5.0	8.0	9.0	11.0
D1009	35.0	45.0	49.0	99.0	77.0	53.0	87.0	108.0	61.0	43.0	62.0	41.0
D0298	37.0	55.0	77.0	131.0	182.0	7.0	55.0	24.0	30.0	39.0	8.0	24.0
D0300	12.0	7.0	10.0	13.0	9.0	0.0	4.0	3.0	2.0		11.0	8.0
D0301			21.0	109.0	130.0	88.0	79.0	51.0	37.0			
D1013	48.0	158.0	119.0	72.0	44.0	18.0	11.0	0.0				
D1015	14.0	9.0	8.0	13.0	11.0	16.0	19.0	10.0	22.0	5.0	5.0	6.0
D1016	50.0	17.0	46.0	12.0	11.0	8.0	28.0	63.0	33.0	26.0	45.0	134.0
D1017	42.0	44.0	24.0	26.0	44.0	40.0	32.0	9.0	12.0			
D1018	17.0	30.0	34.0	23.0	6.0	21.0	39.0	42.0	14.0	7.0	6.0	11.0
D0302	33.0	31.0	82.0	50.0	26.0	39.0	43.0	32.0	40.0	7.0	10.0	18.0
D1019	6.0	6.0	9.0	3.0	8.0	19.0	28.0	12.0	5.0	9.0	6.0	1.0
D1020	32.0	23.0	26.0	18.0	20.0	31.0	18.0	12.0	20.0	65.0	20.0	24.0
D0304	31.0	27.0	35.0	5.0	11.0						15.0	31.0
D1022	6.0	3.0	14.0	2.0	1.0	2.0	10.0	6.0	6.0	13.0	4.0	2.0
D1023		127.0	172.0	75.0	65.0	57.0	80.0	92.0	31.0			
D1024	6.0	1.0	7.0	9.0	3.0	2.0	2.0	10.0	8.0	8.0	5.0	20.0
D1025	37.0	26.0	52.0	14.0	15.0	9.0	30.0	31.0	7.0	10.0	36.0	36.0
D1026	1.0	50.0	38.0	30.0	27.0	18.0	18.0	45.0	20.0			
D1028	0.0	2.0	0.0	0.0	1.0	1.0	0.0				0.0	0.0
D1030	25.0	19.0	15.0	24.0	30.0	26.0	15.0	14.0	9.0	9.0	21.0	20.0
D0305	5.0	2.0	10.0	1.0	19.0				2.0	8.0	4.0	4.0
D0308	2.0	2.0	1.0	0.0	0.0		3.0	1.0	0.0	0.0	0.0	4.0
D0309			1.0	29.0	68.0			0.0	2.0	3.0		
D1031	23.0	17.0	24.0	4.0	14.0	7.0	9.0	27.0	25.0	33.0	20.0	16.0
D1032	38.0	21.0	30.0	46.0	60.0	62.0	49.0	43.0	48.0	26.0	28.0	38.0
D1033	3.0	20.0	22.0	39.0	100.0	14.0	10.0	9.0	8.0	10.0	21.0	10.0
D1034	22.0	23.0	62.0	31.0	37.0	12.0	10.0	3.0	9.0	6.0	8.0	17.0
D1035	3.0	13.0	7.0	1.0	19.0	33.0	29.0	6.0	3.0	14.0	13.0	4.0
D0310	34.0	10.0	13.0	5.0	10.0			151.0	273.0	53.0	20.0	9.0
D1036	1.0	0.0	0.0	1.0		1.0		3.0	0.0		0.0	0.0
D0311	37.0	32.0	25.0	26.0	17.0	15.0	2.0	7.0	13.0	26.0	24.0	10.0
D0312		21.0	108.0	137.0	98.0							
D1039	6.0	0.0	5.0	8.0	6.0	4.0	1.0	3.0	27.0	22.0	11.0	8.0
D1041					4.0	87.0	67.0	56.0	13.0			
D1042											171.0	171.0
D1044	29.0	24.0	17.0	26.0	22.0	11.0	25.0	13.0	13.0	35.0	22.0	43.0
D0314	49.0	36.0	41.0	39.0	24.0						94.0	91.0
D0316		15.0	34.0	25.0	31.0	25.0	28.0	32.0	10.0			
D0317	31.0	7.0	27.0	6.0	1.0					82.0	26.0	8.0
D1045	1.0	1.0			2.0	17.0	30.0	31.0	3.0	0.0	1.0	2.0
D0319	15.0	8.0	5.0	5.0	4.0	5.0	4.0	2.0	1.0	2.0	7.0	14.0
D0320	25.0	8.0	6.0	11.0	3.0						28.0	58.0
D1047	2.0	1.0	3.0	2.0	1.0	0.0	8.0	5.0	2.0	1.0	7.0	1.0
D0321	22.0	18.0	25.0	25.0	22.0	0.0	1.0	0.0	0.0	0.0	11.0	23.0
D1048	39.0	21.0	15.0	47.0	15.0	59.0	73.0	35.0	46.0	72.0	54.0	33.0
D1049	3.0	0.0	1.0	1.0	0.0	1.0	1.0	3.0	1.0	1.0	1.0	1.0
D1050						35.0	227.0	238.0	40.0			
D1051	120.0	73.0	58.0	34.0	40.0	53.0	143.0	37.0	13.0			141.0
D0322			41.0	66.0	59.0							
D1055	2.0	0.0	0.0	1.0	0.0	125.0	6.0	1.0	6.0	35.0	29.0	17.0
D0323	11.0	12.0	3.0	15.0	7.0		5.0	38.0	32.0	4.0	3.0	10.0
D1057	32.0	14.0	18.0	13.0	42.0	12.0	16.0	4.0	1.0	3.0	8.0	51.0
D1058	3.0	2.0	3.0		132.0	102.0	129.0	40.0	48.0	19.0	40.0	27.0
D0324	44.0	6.0	54.0	61.0	52.0					44.0	62.0	21.0
D1061	15.0	2.0	1.0	4.0	14.0	0.0	0.0	0.0		2.0	4.0	3.0
D1062	2.0	3.0	30.0	9.0	16.0	109.0	85.0	37.0	13.0	2.0		1.0
D0328	36.0	53.0	12.0	6.0		1.0	0.0	1.0			8.0	112.0
D1063						68.0	121.0	128.0	42.0			
D1065	2.0	2.0	2.0	0.0	0.0	3.0	2.0	0.0	0.0		0.0	1.0
D1068	31.0	30.0	69.0	105.0	82.0	87.0	44.0	29.0	2.0			
D1069		0.0	18.0	18.0	43.0	34.0	75.0	32.0	4.0			
D1070	6.0	6.0	8.0	6.0	12.0	15.0	25.0	18.0	11.0	6.0	5.0	0.0
D1071					6.0	10.0	7.0	1.0	0.0			
D1072			39.0	52.0	73.0	105.0	99.0	18.0	1.0			
D0329	6.0	11.0	15.0	13.0	11.0	1.0	1.0	12.0	3.0	3.0	8.0	8.0
D1074		60.0	185.0	52.0	94.0	30.0	64.0					
D1075	22.0	11.0	7.0	3.0	11.0	23.0	36.0	75.0	43.0	9.0	12.0	8.0
D0330	41.0	78.0	26.0	53.0	21.0							15.0
D1076	7.0	6.0	11.0	10.0	7.0	3.0	3.0	7.0	4.0	0.0	3.0	3.0
D0331	17.0	19.0	11.0	5.0	8.0			3.0	5.0	4.0	6.0	10.0
D1077					48.0	104.0	58.0	7.0	7.0			
D1078	31.0	10.0	21.0	16.0	22.0	22.0	28.0	20.0	29.0	18.0	22.0	16.0
D1080				2.0	1.0	1.0	2.0	1.0	0.0	0.0	1.0	0.0
D1081	33.0	80.0	97.0	73.0	69.0	30.0	43.0	40.0	6.0			
D0333						46.0	118.0	130.0	49.0			
D1082					45.0	112.0	68.0	92.0	65.0			
D0334	2.0	0.0	11.0	5.0	2.0	4.0	0.0	2.0	2.0	0.0	0.0	3.0
D1083	1.0	4.0	18.0	4.0	0.0	2.0	5.0	8.0	5.0	5.0	14.0	2.0
D1084	23.0	16.0	14.0	28.0	39.0	23.0	22.0	14.0	10.0	1.0	7.0	6.0
D0335	10.0	42.0	28.0	26.0	22.0	11.0	13.0	4.0	7.0	4.0	1.0	3.0
D0337		0.0	1.0	0.0		0.0	0.0				0.0	
D0338	86.0	32.0	68.0	71.0	29.0							
D1087		2.0	11.0	5.0	5.0	1.0	26.0	17.0	10.0			11.0
D1089			16.0	31.0	21.0	26.0	20.0					
D0339	12.0	7.0	10.0	4.0	5.0		0.0	1.0	10.0	14.0	13.0	14.0
D1091			2.0	4.0	10.0	1.0	5.0	1.0	0.0	2.0	4.0	
D1092	97.0	23.0	61.0	13.0	38.0	32.0	99.0	61.0	2.0			193.0
D0340	187.0	58.0	29.0	13.0	34.0							16.0
D1094	2.0	1.0	1.0	1.0	0.0	1.0	7.0	6.0	4.0			0.0
D0341	174.0	245.0	161.0	61.0	58.0						38.0	118.0
D1096	7.0	5.0	6.0	1.0	7.0	7.0	8.0	2.0	11.0	0.0	7.0	8.0
D1097	0.0	4.0	3.0	28.0	7.0	10.0	15.0	10.0	2.0	7.0	3.0	1.0
D1098	85.0	87.0	140.0	175.0	95.0	85.0	37.0	115.0	50.0			44.0
D1099				2.0	12.0	18.0	11.0	5.0	3.0	1.0		
D1100					15.0	58.0	14.0	29.0	35.0			
D1101	10.0	1.0	5.0	9.0	269.0	25.0	60.0	22.0	14.0	16.0	9.0	13.0
D1102	15.0	7.0	2.0	0.0	6.0	9.0	13.0	28.0	72.0	127.0	104.0	48.0
D0343	13.0	8.0	6.0	2.0	2.0			8.0	2.0	4.0	2.0	8.0
D1103	18.0	10.0	17.0	43.0	51.0	109.0	109.0	110.0	33.0	13.0	13.0	11.0
D1104	2.0	3.0	1.0		0.0		0.0	5.0	3.0	0.0	1.0	0.0
D0344	6.0		7.0	15.0	2.0	2.0	2.0	0.0				
D1106	0.0	2.0	3.0	27.0	56.0	20.0	4.0	19.0	5.0	7.0	1.0	19.0
D0345	1.0	1.0	2.0	0.0	1.0	0.0	1.0					0.0
D0347	24.0	13.0	6.0	12.0	1.0				179.0	33.0	22.0	13.0
D1107					0.0	5.0	1.0					
D1108					5.0	21.0	7.0	7.0	0.0			
D1110	7.0	9.0	3.0	5.0	3.0	10.0	19.0	19.0	22.0	21.0	6.0	13.0
D1111	11.0	15.0	15.0	25.0	27.0	20.0	17.0	26.0	5.0	2.0	6.0	4.0
D0348	75.0	138.0	63.0	20.0	14.0							
D0349				124.0	293.0							
D0350	7.0	1.0	9.0			16.0	16.0					6.0
D1115	4.0	0.0	3.0	2.0	16.0	1.0	10.0	6.0	1.0		0.0	
D1118							2.0	25.0	28.0			
D0351	3.0	11.0	12.0	11.0	3.0		4.0	10.0	5.0	9.0	34.0	4.0
D0352		1.0	12.0	3.0	1.0	0.0	0.0	8.0	1.0			
D1119					14.0	16.0	58.0	1.0				
