user_tag	1	2	3	4	5	6	7	8	9	10	11	12
R0439	15.0	1.0					5.0	10.0	16.0	9.0	10.0	9.0
R4828	51.0	12.0						35.0	50.0	85.0	77.0	68.0
R2437	15.0	5.0	6.0	5.0	6.0	12.0	6.0	7.0	3.0	2.0	9.0	18.0
R7674	41.0	6.0								7.0	98.0	76.0
R7400	43.0	37.0	33.0	26.0	14.0	16.0	18.0	17.0	11.0	10.0	13.0	30.0
R8271	90.0	78.0	46.0	24.0	24.0	9.0	8.0	19.0	21.0	18.0	9.0	50.0
R8961	31.0	7.0	5.0	41.0	24.0	15.0	26.0	30.0	24.0	17.0	28.0	42.0
R4635						0.0						0.0
R2512	11.0	2.0	1.0	12.0	7.0	7.0	11.0	247.0	81.0	73.0	35.0	26.0
R8745	29.0	20.0	30.0	19.0	30.0	24.0	36.0	31.0	22.0	25.0	37.0	38.0
R8449	6.0	4.0	2.0	3.0	2.0	2.0	0.0	6.0	1.0	1.0	6.0	2.0
R5446	39.0	18.0	25.0	21.0	14.0	10.0	10.0	6.0	9.0	11.0	7.0	17.0
R2105	80.0	1.0	0.0	0.0	1.0	0.0					21.0	153.0
R6681	50.0	6.0						65.0	71.0	60.0	48.0	29.0
R1786	0.0	1.0										
R4785	181.0	40.0										57.0
R0278	11.0	15.0	19.0	12.0	7.0	5.0	12.0	8.0	6.0	7.0	22.0	9.0
R8452	51.0	24.0	17.0	23.0	35.0	14.0	21.0	16.0	43.0	60.0	71.0	39.0
R4182	1.0	11.0	3.0	7.0	11.0	11.0	23.0	12.0	16.0	10.0	14.0	11.0
R2906	9.0	8.0	16.0	3.0	11.0	22.0	4.0	6.0	11.0	10.0	2.0	5.0
R4027	36.0	21.0										
R4112	15.0	21.0	28.0	13.0	20.0	26.0	11.0	15.0	14.0	14.0	14.0	16.0
R2542	69.0	17.0								12.0	59.0	60.0
R7786	4.0	0.0		1.0	0.0		0.0	4.0	17.0	8.0	10.0	12.0
R8179	57.0	9.0				33.0	43.0	91.0	70.0	59.0	73.0	83.0
R1010	37.0	19.0	30.0	22.0	38.0	62.0	48.0	22.0	28.0	27.0	8.0	11.0
R8705		0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	
R7260	1.0	0.0	6.0	3.0	2.0	5.0	3.0	5.0	11.0	4.0	1.0	0.0
R1379	25.0	11.0	28.0	9.0	16.0	4.0	5.0	1.0	3.0	1.0	6.0	6.0
R6849	42.0	29.0	27.0	10.0	21.0	48.0	62.0	73.0	65.0	47.0	48.0	38.0
R1677	66.0	56.0	42.0	25.0	39.0	25.0	18.0	37.0	24.0	39.0	31.0	75.0
R4042	0.0	1.0							0.0	0.0	0.0	0.0
R1914	0.0		0.0			0.0	0.0					
R7032	16.0	18.0	19.0	22.0	9.0	22.0	17.0	13.0	12.0	18.0	18.0	27.0
R7004	52.0	28.0										
R3252	23.0	12.0										
R3577		0.0		0.0								
R3701	55.0	31.0	18.0	13.0	20.0	6.0	3.0	12.0	21.0	30.0	20.0	34.0
R1977	4.0	3.0	1.0	2.0	3.0	2.0	4.0	7.0	5.0	0.0	1.0	5.0
R6418	1.0	4.0	3.0	3.0	0.0	2.0	1.0	6.0	12.0	11.0	3.0	6.0
R4791	91.0	18.0					5.0	80.0	61.0	93.0	93.0	92.0
R2269	20.0	3.0								10.0	13.0	24.0
R2460	59.0	14.0					16.0	54.0	58.0	47.0	66.0	61.0
R6465	83.0	26.0		72.0	54.0	25.0	16.0	43.0	64.0	35.0	55.0	51.0
R1740	15.0	20.0	20.0	19.0	13.0	16.0	13.0	14.0	22.0	23.0	29.0	29.0
R6779	0.0											
R3876	46.0	10.0							42.0	79.0	45.0	40.0
R2377	18.0	5.0			49.0	50.0	35.0	32.0	28.0	35.0	14.0	14.0
R0029	31.0	8.0								8.0	27.0	38.0
R6970	1.0	0.0				0.0	1.0	0.0	28.0	3.0	0.0	6.0
R0300	1.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	3.0
R4166	101.0	20.0								33.0	63.0	72.0
R2425	4.0	3.0	3.0	3.0	1.0	4.0	9.0	2.0	9.0	8.0	4.0	8.0
R2738	14.0	10.0	28.0	68.0	32.0	17.0	7.0	11.0	7.0	2.0	6.0	26.0
R8328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R5483	32.0	17.0	18.0	10.0	29.0	18.0	26.0	11.0	12.0	9.0	6.0	36.0
R1960	1.0	1.0										2.0
R3805	0.0	0.0	0.0	4.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0
R4925	61.0	11.0										
R0980	0.0							0.0	0.0	0.0		0.0
R8594	2.0	0.0	1.0	3.0	3.0	1.0	0.0	2.0	2.0		1.0	2.0
R8828	6.0	1.0	3.0	4.0	4.0	6.0	14.0	7.0	7.0	7.0	3.0	7.0
R8957	0.0		1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0
R1563	43.0	15.0	35.0	45.0	30.0	12.0	10.0	63.0	31.0	19.0	15.0	52.0
R4274	34.0	20.0	26.0	18.0	29.0	33.0	32.0	49.0	32.0	39.0	39.0	37.0
R2682	67.0	14.0							14.0	38.0	47.0	84.0
R3978	24.0	20.0	33.0	55.0	28.0	28.0	11.0	37.0	24.0	6.0	28.0	58.0
R4848	1.0	0.0							1.0	6.0	3.0	5.0
R0413	0.0	0.0				0.0		1.0				
R1697	12.0	231.0	118.0	46.0	31.0	1.0	4.0	135.0	18.0	16.0	50.0	17.0
R5548	25.0	62.0	40.0	26.0	29.0	37.0	26.0	34.0	21.0	13.0	11.0	25.0
R3891	102.0	72.0							79.0	116.0	102.0	183.0
R5913	0.0	1.0						0.0	3.0	1.0	0.0	1.0
R7460	0.0	0.0					0.0	0.0		0.0	0.0	0.0
R4977	30.0	11.0										66.0
R8969	10.0	11.0	13.0	20.0	16.0	14.0	30.0	39.0	14.0	28.0	19.0	23.0
R2066	113.0	43.0							104.0	143.0	136.0	119.0
R7217	5.0	6.0	14.0	9.0	13.0	39.0	23.0	9.0	13.0	5.0	18.0	9.0
R3817	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	2.0	4.0	0.0
R5991	240.0	28.0							78.0	114.0	136.0	233.0
R7159	49.0	30.0	29.0	9.0	19.0	14.0	14.0	20.0	30.0	25.0	11.0	17.0
R6837	14.0	20.0	16.0	7.0	3.0	2.0	0.0	2.0			1.0	5.0
R3096	40.0	21.0	30.0	14.0	7.0	20.0	7.0	86.0	20.0	12.0	17.0	29.0
R0359	2.0	0.0								0.0	6.0	2.0
R2203	1.0	3.0	0.0	2.0	0.0	4.0	0.0	1.0	4.0	2.0	3.0	1.0
R5275	0.0		76.0	43.0	20.0	4.0		1.0	15.0	2.0	26.0	0.0
R5814	24.0	19.0	41.0	29.0	44.0	49.0	45.0	49.0	38.0	29.0	43.0	34.0
R5021	11.0	15.0	17.0	6.0	13.0	13.0	51.0	26.0	13.0	22.0	18.0	24.0
R7578												0.0
R1605		0.0			0.0							
R5745	27.0	5.0							17.0	19.0	16.0	3.0
R2572	10.0	18.0	3.0	10.0	0.0	3.0	3.0	0.0	1.0	1.0	1.0	14.0
R2438	1.0	0.0	0.0	1.0	0.0	0.0	4.0	10.0	2.0	0.0	1.0	1.0
R5615	133.0	21.0							14.0	53.0	80.0	153.0
R0236		20.0	7.0	1.0	2.0	3.0	0.0	1.0		0.0	0.0	0.0
R7626	233.0	75.0									349.0	288.0
R9121	9.0	2.0	1.0	0.0	0.0	0.0	4.0	8.0	41.0	63.0	27.0	30.0
R0091	54.0	5.0								85.0	133.0	84.0
R4312	33.0	34.0	60.0	41.0	24.0	30.0	45.0	65.0	78.0	66.0	45.0	41.0
R1446	35.0	18.0								11.0	79.0	66.0
R4989	5.0	7.0	6.0	6.0	12.0	11.0	6.0	11.0	10.0	5.0	4.0	6.0
R1641	4.0	0.0										2.0
R5691		0.0	0.0			0.0	0.0	0.0	0.0			
R2796	14.0	4.0	6.0	5.0	5.0	7.0	20.0	18.0	11.0	16.0	17.0	13.0
R1315	0.0	0.0										
R8608	23.0	40.0	42.0	53.0	49.0	23.0	24.0	42.0	38.0	52.0	29.0	36.0
R3456	144.0	24.0										
R0006	20.0	8.0	10.0	7.0	18.0	15.0	37.0	22.0	32.0	19.0	22.0	14.0
R1325	12.0				88.0	77.0	30.0	66.0	71.0	20.0	5.0	20.0
R5709	0.0	0.0										0.0
R0964	113.0	77.0	44.0	69.0	65.0	109.0	136.0	14.0	17.0	27.0	11.0	18.0
R0685	53.0	56.0	46.0	40.0	33.0	36.0	23.0	28.0	27.0	32.0	38.0	45.0
R7923	0.0	3.0						1.0	4.0	17.0	8.0	0.0
R1047	5.0	7.0	5.0	5.0	2.0	3.0	5.0	8.0	4.0	1.0	11.0	9.0
R3886	0.0			0.0			0.0		0.0		0.0	
R3094	12.0	12.0	15.0	12.0	23.0	5.0	22.0	13.0	14.0	19.0	9.0	14.0
R0022	19.0	2.0						12.0	13.0	21.0	6.0	12.0
R2820	127.0	31.0										27.0
R5675	454.0	116.0										
R4498	29.0	19.0	41.0	28.0	23.0	25.0	20.0	32.0	50.0	50.0	38.0	45.0
R7025	12.0	6.0	3.0	6.0	1.0	4.0	14.0	11.0	13.0	11.0	8.0	13.0
R4158	1.0	0.0								12.0	7.0	5.0
R2623	0.0			0.0	0.0	2.0	2.0	1.0	2.0		0.0	0.0
R5945	8.0	4.0	8.0	7.0	17.0	11.0	9.0	22.0	14.0	13.0	9.0	15.0
R2930	2.0	0.0						0.0	4.0	1.0	3.0	3.0
R3695	3.0	3.0				37.0	13.0	11.0	5.0	16.0	6.0	5.0
R4301	11.0	1.0							7.0	4.0	2.0	4.0
R7729	25.0	17.0	15.0	21.0	24.0	36.0	23.0	25.0	24.0	35.0	32.0	27.0
R5155	0.0	5.0	7.0	23.0	13.0	3.0	2.0	9.0	11.0	1.0	0.0	4.0
R4539	4.0	7.0	7.0	1.0	5.0	1.0	3.0	16.0	9.0	1.0	4.0	4.0
R1308	9.0	44.0			0.0			2.0	2.0	2.0	16.0	10.0
R4342	21.0	12.0	3.0	8.0	10.0	18.0	20.0	5.0	18.0	29.0	16.0	36.0
R3188	51.0	9.0										32.0
R8406	92.0	36.0	58.0	58.0	70.0	47.0	45.0	97.0	78.0	79.0	48.0	56.0
R3815	14.0	4.0							8.0	20.0	42.0	35.0
R7226	26.0	24.0	17.0	5.0	8.0	3.0	0.0	11.0	33.0	21.0	26.0	32.0
R8504	69.0	27.0	24.0	15.0	28.0	23.0	16.0	21.0	12.0	43.0	38.0	18.0
R0811	1.0	0.0	2.0	1.0	6.0	3.0	2.0	4.0	7.0	5.0	1.0	1.0
R5719	23.0	25.0	41.0	49.0	43.0	24.0	28.0	32.0	43.0	20.0	30.0	31.0
R8393	12.0	0.0						37.0	22.0	45.0	43.0	17.0
R0397	36.0	2.0										53.0
R6086	16.0	3.0										7.0
R8018	0.0					0.0			0.0		0.0	1.0
R7155			0.0						0.0			0.0
R2335	35.0	16.0	23.0	25.0	12.0	14.0	20.0	74.0	78.0	30.0	9.0	21.0
R6490	17.0	20.0	15.0	12.0	7.0	17.0	26.0	32.0	16.0	20.0	10.0	22.0
R9000	26.0	24.0	20.0	1.0	12.0	13.0	16.0	26.0	37.0	33.0	26.0	15.0
R6054	12.0	3.0	1.0	0.0	8.0	7.0	7.0	5.0	16.0	9.0	12.0	4.0
R6529	33.0	15.0	19.0	16.0	17.0	15.0	18.0	12.0	18.0	29.0	19.0	29.0
R7251	10.0	1.0		20.0	22.0	19.0	5.0	16.0	14.0	21.0	15.0	16.0
R6504	7.0	6.0	4.0	5.0	8.0	5.0	10.0	4.0	8.0	5.0	13.0	9.0
R7581	76.0	8.0							11.0	26.0	41.0	84.0
R7132	1.0	8.0	4.0	6.0	1.0	2.0	0.0	0.0	0.0	0.0	3.0	1.0
R3814										250.0		
R2609	18.0	6.0						11.0	38.0	14.0	39.0	18.0
R8298	2.0	0.0					1.0	5.0	2.0	4.0	0.0	1.0
R9077	2.0											1.0
R6680	117.0	22.0	20.0	27.0	10.0	13.0	37.0	86.0	58.0	56.0	47.0	54.0
R3987	30.0	19.0	27.0	21.0	28.0	21.0	22.0	12.0	22.0	17.0	27.0	28.0
R8890		0.0										
R2371	1.0	0.0									0.0	1.0
R6547										0.0		0.0
R3528	18.0	2.0							12.0	19.0	17.0	11.0
R6429	6.0	2.0	0.0	2.0	0.0	0.0	1.0	1.0			6.0	4.0
R0681	0.0	0.0	0.0		0.0						0.0	0.0
R6526	216.0	38.0									142.0	163.0
R2852	0.0										0.0	
R8261	10.0	13.0	16.0	13.0	13.0	9.0	17.0	25.0	39.0	39.0	25.0	12.0
R1231	6.0	0.0					3.0	4.0	3.0	4.0	5.0	6.0
R8997	1.0											
R2358	35.0	21.0	17.0	26.0	31.0	76.0	60.0	51.0	56.0	21.0	25.0	33.0
R0734	2.0	8.0									8.0	16.0
R0156	19.0	5.0									15.0	23.0
R7063	40.0	29.0	16.0	32.0	20.0	34.0	48.0	31.0	34.0	26.0	23.0	37.0
R7658	317.0	36.0										12.0
R3532	43.0	22.0	51.0	33.0	42.0	23.0	26.0	12.0	9.0	12.0	10.0	6.0
R6205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0			0.0
R4337	129.0	19.0							250.0	180.0	85.0	86.0
R1602	72.0	37.0	32.0	27.0	22.0	16.0	28.0	14.0	7.0	1.0	26.0	23.0
R4380	13.0	199.0										
R3748	62.0	18.0	28.0	24.0	27.0	6.0	52.0	75.0	23.0	25.0	15.0	30.0
R7616		2.0			0.0	1.0	4.0	0.0	0.0	1.0		0.0
R0257	8.0	3.0									5.0	2.0
R2915	2.0	1.0					3.0	3.0	2.0	2.0	0.0	1.0
R0817	13.0	24.0	14.0	18.0	10.0	3.0	10.0	7.0	6.0	5.0	21.0	8.0
R7845	144.0	64.0	46.0	53.0	51.0	42.0	18.0	42.0	23.0	36.0	67.0	84.0
R7440	44.0	23.0	26.0	33.0	18.0	40.0	24.0	18.0	22.0	25.0	32.0	49.0
R7541	46.0	0.0								50.0	40.0	97.0
R0563	1.0	0.0	0.0	1.0	2.0	1.0	3.0	2.0	0.0	0.0	1.0	0.0
R4693	3.0	4.0	8.0	9.0	9.0	5.0	6.0	7.0	3.0	12.0	6.0	4.0
R0360	30.0	29.0										
R3922	7.0	2.0										0.0
R2441	6.0	6.0	13.0	16.0	17.0	9.0	10.0	7.0	5.0	2.0	8.0	5.0
R6595	55.0	25.0	21.0	21.0	19.0	25.0	50.0	48.0	41.0	50.0	47.0	50.0
R9025	10.0	0.0				0.0	14.0	0.0	3.0	5.0	7.0	6.0
R7834	74.0	32.0										60.0
R6287	0.0	0.0										0.0
R5875	4.0	6.0	11.0	40.0	84.0	50.0	20.0	5.0	13.0	3.0	6.0	4.0
R3534			0.0			1.0	1.0	0.0	0.0		0.0	
R5965	51.0	19.0	13.0	15.0	12.0	26.0	53.0	66.0	35.0	48.0	51.0	38.0
R0894	15.0	5.0	3.0	4.0	9.0	12.0	16.0	15.0	15.0	9.0	15.0	18.0
R1974	17.0	14.0	6.0	4.0	7.0	15.0	11.0	6.0	6.0	6.0	8.0	2.0
R8780	3.0	9.0										
R0023	0.0								0.0			
R5836	6.0	6.0	2.0	4.0	14.0	30.0	31.0	19.0	20.0	5.0	15.0	9.0
R3651	3.0	2.0	0.0	1.0	1.0	0.0	1.0			0.0	0.0	0.0
R8020	70.0	34.0	41.0	28.0	46.0	40.0	46.0	29.0	81.0	45.0	32.0	18.0
R1637	17.0	5.0	6.0	7.0	22.0	32.0	19.0	35.0	10.0	19.0	15.0	15.0
R2416		0.0	0.0	2.0	0.0			0.0			0.0	0.0
R3178	45.0	17.0	38.0	33.0	18.0	28.0	40.0	46.0	17.0	41.0	22.0	30.0
R2221	26.0	72.0	81.0	57.0	70.0	24.0	54.0	46.0	46.0	24.0	19.0	35.0
R3172	233.0	57.0										0.0
R3853	6.0	3.0	5.0	0.0	1.0	3.0	4.0	3.0	8.0	4.0	9.0	10.0
R5648	74.0	18.0										
R1537	4.0	6.0	0.0	5.0	4.0	7.0	20.0	5.0	14.0	6.0	8.0	6.0
R4336	17.0	21.0	12.0	15.0	9.0	12.0	5.0	8.0	21.0	42.0	53.0	37.0
R5145	13.0	6.0	2.0	3.0	6.0	12.0	13.0	10.0	10.0	9.0	25.0	12.0
R7848	1.0	0.0					0.0	0.0	0.0	0.0	0.0	0.0
R4259	33.0	8.0	68.0	57.0	35.0	29.0	28.0	11.0	44.0	42.0	47.0	29.0
R4295	1.0	2.0	1.0	2.0	0.0	13.0	5.0	1.0	0.0	2.0	0.0	0.0
R2497	3.0	1.0										
R5301	6.0	18.0	49.0	65.0	22.0	18.0	53.0	19.0	36.0	34.0	28.0	44.0
R4258	68.0	23.0									27.0	89.0
R3430	6.0	3.0	3.0	2.0	1.0	8.0	3.0	10.0	0.0	2.0	5.0	5.0
R5475	1.0	0.0				0.0	0.0	0.0	2.0	0.0	0.0	
R0756	8.0	1.0	1.0	2.0	4.0	2.0	7.0	1.0	3.0	0.0	3.0	3.0
R6360	27.0	10.0				31.0	27.0	22.0	18.0	16.0	19.0	13.0
R7109	5.0	1.0					1.0	1.0	3.0	11.0	8.0	10.0
R8107	30.0	10.0									16.0	47.0
R8448	5.0	0.0								1.0	16.0	5.0
R7134	205.0	139.0										
R5159	3.0	9.0	10.0	36.0	29.0	19.0	35.0	10.0	21.0	9.0	24.0	7.0
R4832	111.0	46.0					0.0	95.0	134.0	95.0	163.0	74.0
R0963	18.0	12.0	7.0	20.0	21.0	22.0	8.0	14.0	24.0	27.0	31.0	13.0
R4427	3.0	7.0	3.0	2.0	1.0	2.0	0.0	2.0	1.0	0.0	3.0	1.0
R0057	26.0	15.0	13.0	9.0	6.0	8.0	15.0	30.0	25.0	28.0	23.0	21.0
R5085	53.0	41.0	23.0	49.0	45.0	42.0	20.0	36.0	15.0	20.0	14.0	10.0
R8340	39.0	12.0	16.0	20.0	12.0	17.0	22.0	16.0	24.0	21.0	27.0	21.0
R6580	34.0	19.0	21.0	40.0	21.0	17.0	0.0	0.0	2.0	0.0	7.0	64.0
R1102	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0
R5807	10.0	3.0	7.0	7.0	4.0	10.0	6.0	8.0	2.0	3.0	3.0	1.0
R8168	54.0	66.0	73.0	49.0	51.0	38.0	42.0	57.0	55.0	129.0	107.0	35.0
R7244	164.0	29.0										108.0
R4895	16.0	2.0							8.0	20.0	8.0	12.0
R9005	3.0	48.0	71.0	22.0	38.0	15.0	12.0	22.0	21.0	12.0	3.0	2.0
R1873	6.0	7.0								3.0	3.0	0.0
R2640	57.0	28.0	40.0	27.0	16.0	22.0	50.0	78.0	81.0	56.0	33.0	38.0
R1759	22.0	32.0	30.0	27.0	25.0	22.0	17.0	9.0	13.0	25.0	18.0	18.0
R1670	0.0		0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
R1684	7.0	10.0	8.0	7.0	11.0	10.0	2.0	6.0	4.0	5.0	14.0	7.0
R7865	30.0	14.0	11.0	24.0	14.0	13.0	18.0	1.0	6.0	3.0	5.0	15.0
R0819	37.0	13.0	7.0	17.0	21.0	33.0	32.0	20.0	31.0	26.0	26.0	19.0
R6000	5.0	5.0	6.0	6.0	4.0	6.0	9.0	9.0	14.0	6.0	16.0	7.0
R0180	88.0	22.0						9.0	24.0	45.0	73.0	66.0
R2628	3.0	2.0	0.0	13.0	40.0	25.0	30.0	12.0	58.0	29.0	6.0	2.0
R5932	9.0	1.0								3.0	6.0	3.0
R3147	18.0	0.0							26.0	16.0	11.0	2.0
R6907	0.0	0.0	0.0	0.0			1.0	0.0		0.0		0.0
R1979	157.0	70.0										
R5948	0.0	0.0			0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0
R6408	37.0	10.0								18.0	41.0	37.0
R9027	9.0	3.0	4.0	6.0	12.0	7.0	14.0	17.0	5.0	10.0	6.0	13.0
R7369	23.0	3.0							7.0	2.0	5.0	0.0
R8764	42.0	15.0										
R7396	94.0	17.0									28.0	89.0
R7174	0.0		0.0				0.0	0.0	0.0			0.0
R0459	59.0	17.0				69.0	51.0	49.0	53.0	82.0	45.0	35.0
R0792	32.0	29.0	25.0	14.0	42.0	50.0	56.0	34.0	19.0	29.0	34.0	36.0
R2359	0.0								0.0			2.0
R2814	43.0	18.0	30.0	19.0	18.0	43.0	31.0	14.0	24.0	18.0	28.0	26.0
R0619	0.0	0.0										
R5723	72.0	41.0	4.0	1.0	12.0	27.0	89.0	94.0	131.0	92.0	11.0	44.0
R3297	0.0									0.0	0.0	0.0
R2468	13.0	8.0	3.0	9.0	5.0	29.0	42.0	38.0	28.0	15.0	8.0	18.0
R8895	14.0	22.0	8.0	2.0	2.0	1.0	9.0	11.0	6.0	10.0	11.0	20.0
R0314	1.0	1.0	6.0	6.0	9.0	15.0	11.0	5.0	7.0	9.0	6.0	5.0
R6297	1.0	0.0										2.0
R4638	30.0	18.0	46.0	32.0	24.0	28.0	18.0	12.0	10.0	14.0	28.0	37.0
R4367	58.0	5.0						11.0	50.0	69.0	33.0	34.0
R4763	64.0	36.0	60.0	76.0	56.0	46.0	35.0	70.0	66.0	61.0	54.0	41.0
R2749	9.0	11.0	4.0	5.0	6.0	6.0	10.0	10.0	8.0	3.0	4.0	5.0
R2116	22.0	2.0									20.0	95.0
R3838	15.0	9.0				8.0	23.0	13.0	11.0	28.0	23.0	17.0
R1123	3.0	2.0										4.0
R3743	3.0	0.0						1.0	0.0	3.0	0.0	0.0
R7182	46.0	13.0					34.0	96.0	119.0	38.0	48.0	38.0
R6992	16.0	3.0						7.0	17.0	12.0	7.0	7.0
R2987	1.0								3.0	0.0	0.0	1.0
R3558	47.0	9.0				3.0	161.0	54.0	42.0	43.0	37.0	46.0
R3616	48.0	4.0				0.0	38.0	50.0	57.0	61.0	95.0	42.0
R8935										0.0		
R6023	0.0	0.0										
R4422	122.0	45.0										
R4078	186.0	25.0										
R4198	11.0	20.0	15.0	21.0	25.0	26.0	29.0	36.0	24.0	17.0	8.0	11.0
R8614	116.0	34.0									181.0	193.0
R8032	8.0	9.0	2.0	9.0	13.0	3.0	1.0	7.0	1.0	11.0	8.0	10.0
R5342	0.0	1.0		1.0	2.0	3.0	5.0	6.0	2.0	3.0	2.0	0.0
R8346	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0
R1762	125.0	10.0			101.0	203.0	132.0	55.0	74.0	113.0	94.0	52.0
R3850	0.0				0.0	0.0		0.0		0.0	0.0	
R8005	1.0	1.0	1.0	1.0	2.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0
R4272		0.0					0.0		0.0	0.0	0.0	
R4386	64.0	19.0	46.0	54.0	70.0	65.0	88.0	82.0	15.0	37.0	48.0	55.0
R0637	11.0	5.0	3.0	7.0	2.0	14.0	19.0	8.0	18.0	17.0	24.0	13.0
R5408	229.0	3.0	0.0	2.0	2.0	2.0	0.0	1.0	1.0	0.0	14.0	305.0
R1777	6.0	2.0										
R0313	3.0	1.0	1.0	4.0	8.0	9.0	3.0	10.0	3.0	1.0	5.0	4.0
R3596	0.0	0.0		0.0	0.0	0.0	0.0	1.0	3.0	0.0		
R6792					0.0	0.0		0.0	0.0			0.0
R4152	15.0	5.0	0.0	17.0	33.0	23.0	13.0	22.0	21.0	36.0	12.0	23.0
R1399	0.0						0.0				0.0	0.0
R0299	660.0	134.0										37.0
R0038	29.0	13.0	1.0	43.0	41.0	47.0	11.0	12.0	7.0	54.0	81.0	89.0
R2963	2.0	8.0	0.0	0.0	0.0	0.0	1.0	3.0	3.0	3.0	14.0	3.0
R4209	13.0	1.0	9.0	11.0	8.0	0.0	0.0				3.0	2.0
R7110	6.0	1.0					0.0	6.0	6.0	7.0	9.0	7.0
R7727	10.0	1.0										1.0
R5384	2.0	1.0				1.0	2.0	0.0	1.0	2.0	5.0	4.0
R0012	15.0	16.0	7.0	17.0	12.0	23.0	23.0	16.0	22.0	50.0	12.0	13.0
R5816	37.0	33.0	23.0	21.0	27.0	23.0	29.0	7.0	41.0	39.0	39.0	30.0
R2080	5.0	0.0	1.0	1.0	5.0	8.0	5.0	4.0	3.0	2.0	4.0	6.0
R2929			0.0							0.0		
R4950	0.0											0.0
R6993	1.0	0.0								0.0	1.0	0.0
R9063											0.0	0.0
R0907	79.0	9.0									25.0	54.0
R3708	3.0	8.0	2.0	1.0	2.0	2.0	5.0	4.0	1.0	1.0	5.0	6.0
R1032	14.0	18.0	15.0	11.0	27.0	20.0	35.0	31.0	14.0	23.0	21.0	15.0
R7699	28.0	7.0							30.0	39.0	0.0	32.0
R5053	0.0	0.0							17.0	6.0	2.0	2.0
R8519	21.0	30.0	41.0	35.0	35.0	22.0	15.0	31.0	19.0	31.0	32.0	23.0
R5588	17.0	35.0	61.0	30.0	16.0	5.0	5.0	3.0	1.0	4.0	3.0	0.0
R6622	222.0	84.0									1.0	40.0
R0172	17.0	0.0		11.0	31.0	13.0	24.0	33.0	36.0	56.0	25.0	20.0
R4780	1.0	0.0										1.0
R2347	10.0	8.0	8.0	6.0	7.0	8.0	0.0	5.0	11.0	13.0	20.0	8.0
R3536	118.0	54.0	37.0	21.0	42.0	34.0	41.0	72.0	87.0	60.0	69.0	101.0
R3410		0.0										
R6088		12.0										
R6765	7.0	13.0	11.0	7.0	8.0	2.0	0.0	1.0	2.0	1.0	3.0	5.0
R0062	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0
R0080		1.0										
R6278	4.0	10.0	8.0	7.0	6.0	6.0	10.0	6.0	3.0	8.0	4.0	11.0
R3937	105.0	71.0	55.0	44.0	74.0	26.0	27.0	16.0	42.0	83.0	102.0	72.0
R2383		0.0						0.0	1.0	1.0	0.0	
R8985	1.0	0.0				0.0	0.0	0.0	0.0		1.0	0.0
R2644	11.0	8.0	3.0	7.0	5.0	6.0	5.0	7.0	13.0	15.0	6.0	11.0
R5050	0.0								1.0	4.0	2.0	
R4439	25.0	7.0	8.0	3.0	6.0	3.0	6.0	9.0	2.0	6.0	7.0	8.0
R3480	20.0	2.0							4.0	9.0	15.0	16.0
R0699	47.0			11.0					1.0	12.0	75.0	142.0
R8362	18.0	17.0	17.0	15.0	15.0	19.0	22.0	20.0	27.0	15.0	29.0	19.0
R8976	126.0	32.0										24.0
R4187	114.0	35.0								23.0	67.0	32.0
R4799	4.0	2.0			2.0	0.0	0.0	0.0	3.0	0.0	2.0	3.0
R6486	9.0	5.0	3.0	3.0	9.0	5.0	6.0	3.0	1.0	2.0	5.0	1.0
R7311	21.0	25.0	14.0	23.0	21.0	11.0	22.0	8.0	1.0	25.0	32.0	11.0
R1656	13.0	12.0	6.0	3.0	4.0	1.0	2.0	6.0	26.0	18.0	7.0	10.0
R3257	276.0	61.0									24.0	147.0
R4731	170.0	140.0	164.0	131.0	134.0	104.0	86.0	111.0	82.0	146.0	110.0	88.0
R3645	15.0	22.0	5.0	26.0	13.0	24.0	20.0	30.0	14.0	17.0	20.0	20.0
R3685	3.0	1.0				4.0	1.0	30.0	2.0	0.0	1.0	0.0
R4668	6.0	5.0	3.0	1.0	1.0	6.0	1.0	1.0	5.0	4.0	8.0	10.0
R0693	10.0	0.0	3.0	1.0	0.0	1.0	3.0	3.0	1.0	4.0	3.0	1.0
R1015	7.0	4.0	2.0	1.0	1.0	7.0	2.0	2.0	4.0	2.0	6.0	7.0
R3571	4.0	0.0	0.0	1.0	1.0	3.0	3.0	1.0	3.0	1.0	1.0	1.0
R3434	0.0	0.0	1.0	0.0	1.0			0.0		0.0	0.0	
