user_id	I am a	he is a	she is a	they are a	it is a	that is a	sucks at	suck at	I never	he never	she never	you never	we never	they never	I am an	he is an	she is an	they are an	it is an	that is an	a burden	a complete	a completely	a huge	a loser	a major	a total	a totally	a weak	an absolute	an utter	a bad	a broken	a damaged	a helpless	a hopeless	an incompetent	a toxic	an ugly	an undesirable	an unlovable	a worthless	a horrible	a terrible	will fail	will go wrong	will end	will be impossible	will not happen	will be terrible	will be horrible	will be a catastrophe	will be a disaster	will never end	will not end	only	every	everyone	everybody	everything	everywhere	always	perfect	the best	all	not a single	no one	nobody	nothing	nowhere	never	worthless	the worst	neither	nor	either or	black or white	ever	but I feel	since I feel	because I feel	but it feels	since it feels	because it feels	still feels	great but	good but	OK but	not that great	not that good	it was not	not all that	fine but	acceptable but	great yet	good yet	OK yet	fine yet	acceptable yet	worst	best	not important	not count	not matter	no matter	the only thing	the one thing	I see only	all I see	all I can see	can only think	nothing good	nothing right	completely bad	completely wrong	only the bad	only the worst	if I just	if I only	if it just	if it only	everyone believes	everyone knows	everyone thinks	everyone will believe	everyone will know	everyone will think	nobody believes	nobody knows	nobody thinks	nobody will believe	nobody will know	nobody will think	he believes	he knows	he thinks	he does not believe	he does not know	he does not think	he will believe	he will know	he will think	he will not believe	he will not know	he will not think	she believes	she knows	she thinks	she does not believe	she does not know	she does not think	she will believe	she will know	she will think	she will not believe	she will not know	she will not think	they believe	they know	they think	they do not believe	they do not know	they do not think	they will believe	they will know	they will think	they will not believe	they will not know	they will not think	we believe	we know	we think	we do not believe	we do not know	we do not think	we will believe	we will know	we will think	we will not believe	we will not know	we will not think	you believe	you know	you think	you do not believe	you do not know	you do not think	you will believe	you will know	you will think	you will not believe	you will not know	you will not think	I will not	we will not 	you will not	they will not	it will not	that will not	he will not	she will not	all of the time	all of them	all the time	always happens	always like	happens every time	completely	no one ever	nobody ever	every single one of them	every single one of you	I always	you always	he always	she always	they always	I am always	you are always	he is always	she is always	they are always	all me	all my	because I	because my	because of my	because of me	I am responsible	blame me	I caused	I feel responsible	all my doing	all my fault	my bad	my responsibility	should	ought	must	have to	has to
D1042	7	1	1	0	3	2	0	0	3	1	0	3	0	0	0	0	0	0	0	3	0	0	0	0	1	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	26	13	9	5	10	2	9	5	5	96	0	10	6	16	2	23	0	3	4	3	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	14	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	12	7	0	1	0	0	0	0	0	0	0	4	0	3	0	2	0	0	1	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	5	7	0	0	0	0	1	0	0	0	0	0	1	11	0	8	8	1
D0599	50	1	15	0	22	7	0	0	7	0	0	1	0	0	7	1	1	0	5	2	1	1	0	6	0	1	36	0	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	21	21	3	14	1	61	5	13	247	0	6	7	16	0	35	0	1	1	0	0	0	27	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	26	1	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	21	0	0	2	0	0	1	0	0	0	0	3	0	2	1	1	0	0	0	1	1	11	0	0	0	2	0	0	0	0	9	0	1	0	2	3	0	1	1	0	0	17	14	0	1	0	0	0	0	0	0	0	0	0	28	0	13	40	3
D0446	10	3	3	0	6	1	0	0	6	2	0	2	1	3	2	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	44	77	2	38	7	51	14	25	159	1	4	8	22	0	54	0	3	2	1	0	0	49	0	0	0	0	0	0	2	0	1	3	0	0	1	0	0	0	0	0	0	0	0	4	40	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	5	1	1	1	0	0	0	0	0	0	8	0	1	1	0	0	1	0	0	1	12	0	1	0	4	1	0	0	0	8	0	3	0	1	2	1	0	0	0	0	9	102	4	1	0	0	0	0	0	0	0	0	0	53	0	4	27	2
D1007	3	3	0	2	18	1	0	2	3	0	0	1	1	0	0	1	0	0	1	0	1	0	0	3	0	0	0	0	1	1	0	6	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	34	6	41	0	13	3	40	1	13	110	0	8	1	17	0	38	0	2	1	1	0	0	17	0	0	0	0	0	0	0	1	0	1	0	1	2	0	0	0	0	0	0	0	0	6	26	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	7	7	0	2	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	2	2	0	0	0	25	0	0	0	0	5	1	0	0	0	2	0	2	0	0	0	3	2	1	1	0	0	0	0	0	0	0	1	0	25	0	8	15	4
D0833	8	1	2	0	5	2	0	1	3	1	1	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	14	5	30	1	9	1	15	5	12	76	0	13	1	17	1	26	1	1	0	0	0	0	12	1	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	1	17	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	2	0	1	0	0	0	0	0	0	0	2	0	1	0	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0	2	1	0	0	1	0	4	4	1	0	0	0	0	0	0	0	0	1	0	33	0	2	20	2
D1087	5	0	0	0	6	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	6	0	3	0	4	3	3	21	0	0	0	4	0	7	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	5	0	2	3	0
D0801	6	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	6	0	0	10	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	21	22	1	7	3	12	22	21	106	0	0	0	4	0	25	0	1	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	37	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	2	15	8	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	38	0	15	16	0
D0870	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D0530	5	0	0	0	5	0	0	0	5	0	0	1	0	0	2	1	1	0	2	0	0	0	0	2	0	0	1	0	0	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	15	25	1	19	2	27	8	19	82	0	2	0	9	0	34	0	2	0	0	0	0	26	1	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	6	38	0	0	1	3	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	2	9	0	0	0	7	0	0	0	0	4	0	0	0	0	2	0	0	0	0	0	12	8	1	0	0	0	0	0	0	0	0	1	0	29	0	4	20	2
D0995	9	2	2	1	26	13	0	0	0	0	0	1	0	0	1	0	0	0	5	2	0	0	0	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	66	17	29	0	24	3	21	5	14	200	0	9	0	4	2	28	0	1	2	0	0	0	24	0	0	0	1	0	0	1	0	1	0	0	0	8	0	0	0	0	0	0	0	0	2	29	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	9	1	0	1	0	0	0	1	0	0	0	2	1	1	0	1	1	1	1	0	0	1	0	0	0	8	1	0	0	0	0	0	0	0	2	1	0	0	0	1	0	4	3	0	0	0	0	0	0	0	0	0	0	0	59	1	13	31	0
D0791	3	0	0	1	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	31	10	33	0	24	1	19	3	9	79	0	3	2	6	0	24	0	4	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	5	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	5	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	6	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	1	0	16	0	3	15	3
D1180	3	1	1	0	9	6	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	8	12	0	9	1	4	3	14	62	0	8	2	6	0	32	1	2	0	0	0	0	17	1	0	0	1	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	2	23	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	8	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	7	0	0	0	0	2	0	0	0	0	0	0	16	0	3	19	1
D0672	8	9	1	2	15	15	0	1	9	1	0	2	0	0	1	0	0	0	2	5	1	4	1	3	0	0	0	0	0	2	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	48	29	14	0	17	1	37	3	28	131	1	2	0	13	1	44	0	11	0	0	0	0	20	0	0	1	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	12	43	0	1	1	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	3	5	0	1	0	0	0	0	0	0	0	1	5	26	0	0	2	0	0	0	0	0	0	2	0	2	1	2	0	2	0	0	0	5	0	1	0	15	0	0	0	0	8	0	0	0	2	1	0	0	0	0	0	1	21	1	0	0	0	0	0	0	0	0	1	0	57	1	18	50	10
D0850	4	0	0	0	7	5	1	0	4	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	19	11	0	8	0	13	0	6	58	0	1	0	6	0	23	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	2	7	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	5	1	3	0	0	0	1	0	0	0	0	0	0	15	0	4	20	2
D0766	12	6	0	0	10	1	0	3	6	0	0	1	1	0	1	3	0	0	0	0	0	4	0	4	0	1	3	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	58	10	16	0	13	2	14	6	19	117	1	12	3	27	0	38	11	3	1	9	0	0	49	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	36	0	4	1	3	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	10	8	0	0	0	0	0	0	0	0	0	3	1	2	1	1	0	1	0	0	2	7	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	8	0	0	0	0	0	0	0	0	0	0	0	30	0	20	20	3
D0985	0	5	0	0	39	8	0	0	4	0	0	0	0	0	1	2	0	0	5	1	0	1	0	14	0	3	0	0	0	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	39	30	17	0	18	4	41	5	28	140	0	2	1	28	3	31	0	9	3	0	0	0	36	0	0	0	0	0	0	0	0	1	0	1	0	3	0	0	0	0	0	0	0	0	18	50	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	2	1	2	2	1	0	1	0	0	0	2	0	0	0	9	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	55	0	5	21	7
D0090	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	0	1	0	1	1	1	8	0	0	0	0	0	4	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0
D0993	6	0	0	0	2	3	0	2	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	16	5	8	3	2	22	8	3	120	0	1	19	8	1	33	0	4	0	2	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	9	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	1	0	0	0	0	0	0	0	4	0	1	0	0	0	0	1	0	0	5	0	0	0	5	0	0	0	0	6	0	1	0	1	1	0	0	0	0	0	7	3	1	0	0	0	0	0	0	0	0	0	0	15	0	2	19	0
D0695	4	4	2	0	13	6	0	0	2	1	0	2	0	0	0	1	0	0	0	0	0	2	0	3	1	1	4	0	0	2	0	8	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	30	5	12	2	8	0	9	7	50	88	0	11	0	26	0	28	0	2	2	0	0	0	26	0	0	1	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	4	55	0	0	4	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	2	7	4	0	0	0	1	0	0	0	0	0	0	0	3	1	0	1	2	1	0	1	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	47	0	4	20	14
D1125	7	4	0	1	18	16	0	0	3	0	0	0	0	2	1	1	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	41	32	14	0	24	1	25	6	22	127	0	21	0	15	1	39	0	1	1	2	0	0	34	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	4	39	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	21	7	0	1	1	0	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	5	1	0	1	0	3	0	0	0	0	2	0	0	0	0	0	2	7	1	0	0	0	0	0	0	0	0	0	0	35	0	12	24	4
D1085	1	1	0	0	3	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	5	6	0	1	0	3	2	6	34	0	1	1	6	1	10	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	13	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	1	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	12	0	2	6	1
D0641	12	1	3	0	12	5	0	2	8	0	0	0	0	0	1	0	1	0	1	0	1	0	0	3	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	30	22	11	0	22	6	25	14	23	101	0	2	0	8	1	40	0	7	1	0	0	0	20	2	0	2	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	8	36	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	1	0	0	0	0	5	0	1	2	1	0	0	1	0	5	1	0	0	0	11	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	3	23	0	0	0	0	0	0	0	0	0	3	0	30	0	9	27	5
D1126	12	2	2	0	3	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	8	11	2	10	1	18	6	7	65	0	6	0	8	0	23	0	1	1	0	0	0	24	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	3	12	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	8	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	22	3	0	0	0	0	0	0	0	0	0	0	16	0	1	13	3
D1155	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	3	0	2	0	3	0	2	9	0	1	0	5	0	1	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	6	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
D0844	7	11	12	0	15	6	0	0	1	0	0	2	0	0	2	2	2	0	0	1	0	2	0	0	1	0	0	0	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	85	23	34	0	15	0	28	4	26	242	0	20	2	24	0	45	0	0	0	1	0	0	32	1	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	2	41	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	9	14	0	1	0	0	0	1	0	0	0	7	0	1	2	0	0	3	2	0	4	6	0	0	0	6	0	0	0	0	5	0	0	0	0	1	0	2	1	0	0	8	10	1	1	0	0	0	0	0	0	0	0	0	92	2	26	35	5
D1073	2	2	0	0	8	4	1	2	1	1	0	0	2	2	0	0	0	0	1	0	0	0	0	5	0	1	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	25	26	8	2	7	1	16	3	9	72	0	0	4	5	0	23	2	2	1	1	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	20	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	15	1	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	1	1	0	0	1	0	0	0	4	0	0	0	0	1	1	0	1	1	0	0	1	0	0	0	4	1	0	0	0	0	0	0	0	0	0	1	0	30	0	7	9	2
