user_tag	1	2	3	4	5	6	7	8	9	10	11	12
D0634	340.0	248.0	174.0	119.0	100.0	72.0	75.0	65.0	56.0	678.0	463.0	326.0
D0102	23.0	68.0	59.0	192.0	73.0	20.0	9.0	20.0	12.0	34.0	17.0	39.0
D0640	125.0	82.0	74.0	55.0	191.0	336.0	257.0	333.0	219.0	246.0	146.0	168.0
D0641	202.0	98.0	141.0	321.0	251.0	191.0	258.0	384.0	250.0	136.0	184.0	117.0
D0646					249.0	366.0	782.0	392.0	171.0			
D0103	35.0	23.0	31.0	26.0	24.0		24.0	111.0	37.0	41.0	2.0	40.0
D0648	1.0	70.0	176.0	771.0	477.0	133.0	135.0	252.0	17.0			
D0653	165.0	128.0	162.0	126.0	122.0	153.0	131.0	140.0	184.0	262.0	162.0	121.0
D0654	49.0	218.0	477.0	295.0	633.0	275.0	86.0	49.0	97.0	245.0	219.0	50.0
D0656	68.0	142.0	150.0	143.0	236.0	298.0	97.0	144.0	114.0	83.0	76.0	111.0
D0106	82.0	401.0	613.0	852.0	813.0	938.0	769.0	802.0	342.0			
D0108			611.0	483.0	461.0							
D0659	29.0	35.0	48.0	82.0	56.0	41.0	47.0	38.0	92.0	33.0	75.0	36.0
D0660			235.0	133.0	158.0	38.0	135.0	96.0	158.0			
D0661	251.0	199.0	247.0	274.0	302.0	275.0	304.0	282.0	212.0	216.0	243.0	274.0
D0662	88.0	108.0	117.0	175.0	208.0	187.0	121.0	174.0	192.0	142.0	174.0	60.0
D0115	699.0	74.0	59.0	48.0	10.0							129.0
D0666	206.0	139.0	452.0	273.0	189.0	317.0	375.0	271.0	191.0	151.0	126.0	210.0
D0667	60.0	86.0	4.0	3.0	3.0	26.0	26.0	2.0	2.0	2.0	2.0	
D0668				3.0		3.0	15.0				6.0	3.0
D0118	21.0	17.0	27.0	52.0	68.0	59.0	95.0	130.0	35.0	45.0	50.0	36.0
D0119	20.0	50.0	35.0	26.0	22.0	21.0	28.0	46.0	42.0	18.0	8.0	8.0
D0673	203.0	177.0	221.0	171.0	220.0	265.0	210.0	319.0	149.0	148.0	168.0	106.0
D0674	137.0	95.0	107.0	85.0	83.0	101.0	86.0	224.0	216.0	188.0	224.0	156.0
D0678	229.0	292.0	311.0	317.0	420.0	325.0	307.0	230.0	107.0			
D0124		2.0	20.0	39.0	24.0	6.0	7.0	8.0	6.0			
D0125				110.0	468.0							
D0682	66.0	59.0	55.0	66.0	61.0	52.0	52.0	72.0	70.0	58.0	56.0	70.0
D0127					2144.0							
D0684						57.0	98.0	81.0	33.0			
D0685	162.0	121.0	130.0	90.0	138.0	120.0	57.0	62.0	42.0	55.0	76.0	211.0
D0128	77.0	98.0	381.0	180.0	202.0	228.0	149.0	26.0	31.0	25.0	59.0	156.0
D0686	137.0	70.0	83.0	38.0	74.0	110.0	117.0	166.0	53.0	3.0	24.0	98.0
D0687		4.0	25.0	24.0	11.0	8.0	39.0	34.0	43.0	51.0	24.0	18.0
D0129	200.0	145.0	327.0	564.0	677.0							60.0
D0691		3.0	1.0					3.0	1.0	2.0	1.0	
D0693	80.0	60.0	74.0	86.0	89.0	100.0	123.0	92.0	36.0	21.0	30.0	35.0
D0695	86.0	105.0	59.0	83.0	108.0	104.0	81.0	64.0	40.0	67.0	86.0	49.0
D0131	60.0	156.0	113.0	85.0	96.0	150.0	130.0	107.0	20.0			
D0697	76.0	75.0	87.0	76.0	40.0	40.0	98.0	87.0	46.0	37.0	21.0	125.0
D0132	148.0	170.0	341.0	273.0	99.0	21.0	92.0	173.0	84.0	66.0	100.0	91.0
D0134			531.0	1294.0	901.0							
D0700	47.0	49.0	60.0	59.0	53.0	56.0	91.0	45.0	9.0	2.0	62.0	107.0
D0701	60.0	29.0	41.0	12.0	7.0	21.0	19.0	107.0	221.0	151.0	132.0	66.0
D0703	90.0	231.0	118.0	404.0	265.0	176.0	174.0	132.0	46.0	156.0	88.0	79.0
D0704	174.0	172.0	43.0	39.0	393.0	274.0	90.0	193.0	326.0	158.0	205.0	59.0
D0705	64.0	52.0	78.0	80.0	74.0	213.0	60.0	72.0	54.0	49.0	32.0	42.0
D0137	123.0	146.0	108.0	86.0	66.0			131.0	119.0	98.0	110.0	69.0
D0706	22.0	13.0	33.0	60.0	82.0	105.0	162.0	86.0	35.0	2.0	1.0	5.0
D0709	93.0	62.0	86.0	112.0	149.0	104.0	96.0	105.0	105.0	71.0	45.0	21.0
D0138	225.0	105.0	136.0	110.0	107.0	155.0	124.0	170.0	313.0	188.0	167.0	146.0
D0711	308.0	247.0	185.0	132.0	115.0	84.0	192.0	308.0	333.0	291.0	157.0	205.0
D0713	38.0	67.0	75.0	48.0	61.0	122.0	124.0	95.0	57.0	19.0	44.0	40.0
D0139	523.0	217.0	198.0	191.0	127.0	10.0	135.0	523.0	405.0			62.0
D0714	15.0	21.0	20.0	20.0	7.0	73.0	69.0	10.0	15.0	5.0	53.0	28.0
D0715	51.0	61.0	98.0	259.0	506.0	558.0	482.0	399.0	244.0			
D0716	23.0	29.0	54.0	57.0	49.0	66.0	126.0	95.0	46.0	28.0	15.0	11.0
D0717	10.0	4.0	6.0	13.0	4.0	10.0	9.0	8.0	6.0	21.0	15.0	25.0
D0143	29.0	17.0	306.0	492.0	1165.0	13.0	9.0		2.0	5.0	27.0	103.0
D0720		2.0	161.0	238.0	580.0	480.0	338.0	416.0	123.0			
D0721	115.0	112.0	118.0	63.0	68.0	68.0	73.0	87.0	65.0	106.0	111.0	121.0
D0146	73.0	87.0	72.0	35.0	38.0	13.0	34.0	59.0	14.0	13.0	14.0	40.0
D0147	458.0	376.0	391.0	274.0	68.0							
D0722				218.0	212.0	585.0	343.0	288.0	197.0			
D0723		17.0	10.0	3.0	20.0	20.0	4.0	6.0	2.0	4.0	2.0	2.0
D0724					257.0	220.0	229.0	258.0	36.0			
D0726	92.0	90.0	32.0	52.0	37.0	57.0	84.0	69.0	32.0	7.0	20.0	137.0
D0149	101.0	85.0	102.0	154.0	260.0	160.0	148.0	123.0	95.0	128.0	114.0	186.0
D0151	6.0	31.0	24.0	48.0	100.0	141.0	112.0	95.0	34.0	47.0	31.0	9.0
D0728	87.0	279.0	400.0	293.0	293.0	309.0	316.0	254.0	96.0	57.0	89.0	66.0
D0729			110.0	302.0	526.0	243.0	152.0	120.0	45.0			
D0730	1.0	9.0	9.0	74.0	84.0	71.0	58.0	26.0	7.0	8.0	2.0	2.0
D0731	23.0	12.0	25.0	23.0	33.0	21.0	14.0	61.0	46.0	33.0	20.0	47.0
D0153	160.0	218.0	455.0	196.0	112.0	8.0	2.0	3.0		4.0		1.0
D0154		114.0	624.0	1094.0	489.0							
D0157	119.0	66.0	88.0	47.0	63.0						108.0	126.0
D0158	184.0	190.0	118.0	314.0	282.0	71.0	78.0	62.0	42.0	23.0	48.0	111.0
D0736	127.0	163.0	188.0	170.0	96.0	220.0	365.0	251.0	134.0	95.0	88.0	104.0
D0159	172.0	197.0	221.0	209.0	171.0					73.0	265.0	147.0
D0160	130.0	52.0	70.0	70.0	74.0			157.0	233.0	151.0	181.0	249.0
D0161	136.0	91.0	165.0	144.0	158.0	120.0	90.0	120.0	68.0			
D0162	4.0	20.0	38.0	19.0	27.0	25.0	18.0	14.0	10.0	3.0	7.0	15.0
D0164	69.0	51.0	103.0	116.0	70.0	57.0	73.0	157.0	85.0	133.0	108.0	93.0
D0739	28.0	51.0	83.0	105.0	174.0	254.0	209.0	126.0	42.0	8.0	11.0	27.0
D0165	208.0	271.0	294.0	248.0	221.0	169.0	179.0	214.0	161.0	121.0	60.0	138.0
D0740	95.0	90.0	84.0	35.0	26.0	211.0	37.0	118.0	224.0	107.0	147.0	95.0
D0742	74.0	6.0	21.0	3.0	23.0	8.0	17.0	505.0	466.0	149.0	45.0	27.0
D0743	32.0	145.0	129.0	123.0	151.0	184.0	127.0	135.0	48.0	15.0	43.0	219.0
D0745	6.0	12.0	22.0	29.0	37.0	9.0	22.0	12.0	11.0	6.0	12.0	7.0
D0746	36.0	170.0	87.0	65.0	57.0	79.0	58.0	133.0	76.0	121.0	146.0	121.0
D0166	203.0	143.0	116.0	123.0	85.0	83.0	69.0	216.0	279.0	232.0	235.0	219.0
D0747	202.0	79.0	230.0	183.0	351.0	930.0	388.0	155.0	61.0	28.0	194.0	217.0
D0167	180.0	127.0	82.0	120.0	76.0	69.0	66.0	128.0	180.0	145.0	131.0	212.0
D0749	230.0	221.0	278.0	208.0	174.0	89.0	92.0	90.0	70.0	113.0	215.0	212.0
D0750	76.0	61.0	51.0	139.0	133.0	86.0	102.0	91.0	83.0	66.0	70.0	67.0
D0755	51.0	220.0	355.0	261.0	279.0	266.0	205.0	355.0	120.0	30.0	29.0	46.0
D0756		5.0	6.0	4.0	16.0	30.0	14.0	10.0	9.0	7.0	7.0	3.0
D0758	185.0	192.0	140.0	169.0	196.0	237.0	168.0	220.0	168.0	181.0	156.0	168.0
D0759			3.0		17.0	4.0				5.0		
D0760	88.0	65.0	65.0	55.0	66.0	82.0	76.0	53.0	27.0	19.0	22.0	53.0
D0761	55.0	180.0	159.0	130.0	143.0	142.0	165.0	198.0	107.0	94.0	38.0	25.0
D0762	17.0	16.0	15.0	34.0	50.0	30.0	36.0	32.0	18.0	16.0	4.0	7.0
D0763	92.0	109.0	159.0	212.0	111.0	626.0	39.0	685.0	136.0	201.0	214.0	94.0
D0764	130.0	156.0	153.0	150.0	144.0	202.0	156.0	232.0	145.0	164.0	137.0	121.0
D0170	540.0	215.0	102.0		676.0						313.0	695.0
D0172		299.0	206.0	143.0	103.0							
D0173	23.0	33.0	27.0	33.0	19.0	21.0	2.0		5.0		8.0	13.0
D0770	148.0		26.0	116.0			636.0	540.0	404.0	405.0	352.0	107.0
D0771	106.0	114.0	85.0	60.0	130.0	14.0	14.0	33.0	82.0	69.0	85.0	36.0
D0772	133.0	45.0	70.0	46.0	46.0	41.0	52.0	54.0	43.0	13.0	18.0	5.0
D0176		89.0	327.0	275.0	183.0							
D0777	153.0	210.0	223.0	159.0	259.0	252.0	120.0	281.0	150.0	82.0	179.0	190.0
D0781	4.0	23.0	23.0	10.0	7.0	9.0	21.0	10.0	7.0	7.0	17.0	19.0
D0179	22.0	49.0	33.0	20.0	19.0	37.0	40.0	137.0	111.0	152.0	130.0	41.0
D0181	4.0	236.0	635.0	738.0	370.0	12.0	8.0	6.0	2.0	3.0	18.0	
D0782	28.0	37.0	58.0	32.0	30.0	43.0	33.0	66.0	47.0	30.0	32.0	26.0
D0784	43.0	45.0	45.0	47.0	31.0	28.0	32.0	27.0	54.0	65.0	63.0	43.0
D0785	211.0	66.0	214.0	180.0	119.0	63.0	91.0	169.0	121.0	391.0	466.0	301.0
D0786	19.0	13.0	15.0	16.0	8.0	47.0	69.0	39.0	102.0	74.0	50.0	16.0
D0183	65.0	42.0	105.0	65.0	120.0	66.0	66.0	24.0	14.0	9.0	35.0	132.0
D0787	202.0	149.0	119.0	240.0	245.0	484.0	286.0	261.0	144.0	284.0	131.0	153.0
D0184	4.0	20.0	6.0	6.0	65.0	39.0	60.0	18.0	9.0	37.0	13.0	13.0
D0788	21.0	8.0	6.0	5.0	26.0	21.0	64.0	33.0	18.0	35.0	6.0	11.0
D0790	19.0	34.0	49.0	32.0	49.0	27.0	27.0	27.0	44.0	50.0	37.0	35.0
D0791	121.0	79.0	86.0	95.0	146.0	91.0	134.0	195.0	124.0	95.0	138.0	114.0
D0792	62.0	34.0	19.0	67.0	64.0	125.0	221.0	423.0	298.0	356.0	122.0	93.0
D0793	73.0	49.0	67.0	34.0	81.0	108.0	209.0	101.0	148.0	148.0	61.0	39.0
D0797	40.0	58.0	56.0	107.0	81.0	37.0	119.0	151.0	122.0	56.0	48.0	53.0
D0799	73.0	16.0	51.0	20.0	131.0	108.0	123.0	48.0	43.0	40.0	46.0	43.0
D0187	111.0	48.0	38.0	30.0	30.0	22.0	9.0	93.0	93.0	72.0	86.0	104.0
D0800	256.0	118.0	95.0	64.0	13.0	65.0	42.0	70.0	71.0	14.0	43.0	121.0
D0189	62.0	25.0	27.0	73.0	43.0	3.0	14.0	11.0	6.0	19.0	48.0	126.0
D0813	243.0	157.0	220.0	182.0	235.0	248.0	67.0	197.0	86.0	196.0	217.0	271.0
D0819	3.0	2.0	38.0	217.0	129.0	62.0	23.0	60.0	58.0	18.0	10.0	8.0
D0196	130.0	61.0	75.0	66.0	53.0	98.0	97.0	124.0	111.0	232.0	489.0	303.0
D0201	530.0	292.0	527.0	552.0	402.0							164.0
D0842	63.0	32.0	42.0	53.0	35.0	38.0	36.0	48.0	86.0	44.0	49.0	102.0
D0843	54.0	16.0	17.0			3.0	2.0	253.0	217.0	362.0	205.0	173.0
D0847	126.0	222.0	163.0	118.0	97.0	107.0	147.0	84.0	26.0	5.0	4.0	146.0
D0203	4.0	3.0		7.0	19.0	5.0	2.0	7.0	5.0	96.0	3.0	11.0
D0849			556.0	401.0	273.0	230.0	137.0	140.0	40.0			
D0852				1.0	276.0	300.0	152.0	322.0	53.0			
D0204	42.0	43.0	77.0	40.0	48.0	4.0		18.0	46.0	29.0	54.0	15.0
D0206	50.0	16.0	20.0	197.0	237.0	14.0	6.0		72.0	172.0	186.0	29.0
D0858	35.0	856.0	668.0					52.0	58.0	39.0	78.0	46.0
D0207	320.0	176.0	341.0	521.0	201.0		99.0	178.0	179.0	139.0	97.0	284.0
D0208	149.0	58.0	30.0	23.0	24.0	105.0	193.0	176.0	106.0	89.0	87.0	121.0
D0209	274.0	226.0	311.0	240.0	252.0		30.0	286.0	210.0	140.0	198.0	174.0
D0863						14.0	2.0	1.0	1.0			
D0864				3.0	198.0	275.0	214.0	148.0	63.0	3.0		
D0866	2.0	11.0	1.0					1.0				1.0
D0870			6.0	1.0	1.0	5.0		4.0		1.0		2.0
D0874				241.0	571.0	639.0	500.0	266.0	81.0			
D0223	237.0	49.0	50.0	54.0	21.0	111.0	27.0	16.0	6.0	12.0	18.0	91.0
D0875	124.0	58.0	160.0	238.0	285.0	222.0	140.0	161.0	109.0	87.0	29.0	88.0
D0879	304.0	96.0		74.0	112.0	37.0	7.0	36.0	24.0			332.0
D0227	144.0	204.0	184.0	316.0	175.0	72.0	202.0	165.0	78.0	124.0	85.0	131.0
D0880	107.0	35.0	9.0	7.0	3.0	21.0	82.0	63.0	3.0		5.0	45.0
D0881					1.0		1.0	8.0	10.0	2.0		
D0231				18.0	251.0	390.0	291.0	238.0	75.0			
D0888				70.0	107.0	114.0	111.0	131.0	49.0			
D0892	104.0	13.0	35.0	51.0	23.0	24.0	53.0	5.0	95.0	68.0	74.0	139.0
D0893	39.0	37.0	29.0	37.0	60.0	63.0	62.0	49.0	14.0	18.0	22.0	28.0
D0897	52.0	43.0	59.0	46.0	117.0	160.0	68.0	64.0	96.0	72.0	31.0	101.0
D0899	11.0				11.0	275.0	335.0	343.0	239.0	106.0	54.0	41.0
D0234	166.0	250.0	360.0	224.0	200.0	48.0	82.0	74.0	180.0	159.0	141.0	114.0
D0905		256.0	410.0	389.0	399.0	348.0	414.0	427.0	127.0			
D0906	58.0	77.0	65.0	96.0	133.0	99.0	90.0	102.0	71.0	27.0	42.0	86.0
D0965	87.0	114.0	392.0	349.0	126.0			135.0	226.0	152.0	84.0	84.0
D0966			1.0	3.0	2.0	2.0						1.0
D0279	197.0	74.0	173.0	128.0	206.0						125.0	97.0
D0969	15.0	23.0	17.0	8.0	13.0	20.0	39.0	27.0	56.0	66.0	20.0	14.0
D0970			26.0	43.0	207.0	198.0	61.0	143.0	18.0			
D0971	88.0	56.0	89.0	81.0	112.0	102.0	112.0	183.0	104.0	99.0	109.0	74.0
D0973	45.0	44.0	59.0	9.0	7.0	117.0	1419.0	327.0	79.0	469.0	187.0	150.0
D0974			134.0	226.0	329.0	363.0	297.0	224.0	61.0			
D0285	398.0	200.0	288.0	147.0	142.0	19.0	168.0	87.0	205.0	243.0	324.0	385.0
D0975	159.0	125.0	109.0	332.0	292.0	318.0	285.0	316.0	200.0	180.0	115.0	81.0
D0976	156.0	122.0	208.0	244.0	198.0	178.0	40.0	128.0	49.0			160.0
D0286	232.0	78.0	133.0	80.0	43.0	37.0	40.0	32.0	51.0	132.0	135.0	76.0
D0977						317.0	718.0	387.0	330.0			
D0978	2.0	2.0	1.0		2.0	1.0		6.0	7.0	3.0	6.0	4.0
D0982	35.0	92.0	27.0	40.0	15.0	14.0	22.0	3.0	5.0	10.0	12.0	25.0
D0983	154.0	99.0	113.0	54.0	72.0	76.0	124.0	130.0	231.0	296.0	196.0	193.0
D0984				38.0	1357.0	451.0	608.0	475.0	15.0			
D0986	20.0	19.0	6.0	39.0	30.0	38.0	25.0	41.0	10.0	24.0	10.0	2.0
D0987	319.0	154.0	45.0	39.0	63.0	37.0	21.0	51.0	545.0	469.0	475.0	372.0
D0988	67.0	34.0	18.0	27.0	66.0	33.0	86.0	79.0	125.0	46.0	47.0	36.0
D0288		450.0	914.0	615.0	723.0							
D0989	498.0	309.0	10.0	331.0	177.0	255.0	298.0	180.0	193.0	136.0	69.0	71.0
D0991	112.0	107.0	199.0	177.0	202.0	114.0	132.0	154.0	184.0	164.0	178.0	79.0
D0993					36.0	571.0	487.0	369.0	75.0			
D0289	162.0	133.0	160.0	131.0	128.0	109.0	97.0	104.0	116.0	99.0	78.0	110.0
D0290	294.0	55.0	79.0	87.0	53.0	138.0		92.0	201.0	233.0	253.0	394.0
D0293	203.0	130.0	137.0	197.0	131.0	113.0	449.0	366.0	274.0	252.0	335.0	191.0
D0294		325.0	1001.0	800.0	609.0							
D0295	78.0	75.0	97.0	72.0	108.0	46.0	34.0	43.0	49.0	92.0	64.0	80.0
D0996	27.0	18.0	23.0	18.0	14.0	31.0	27.0	29.0	27.0	16.0	12.0	10.0
D0998	64.0	19.0	53.0	21.0	42.0	39.0	28.0	30.0	26.0	27.0	8.0	26.0
D1000	9.0	8.0	16.0	2.0	5.0	27.0	7.0	5.0	10.0	3.0		5.0
D1002					313.0	333.0	301.0	113.0	31.0			
D1003	4.0	2.0	7.0	1.0	7.0	5.0	1.0	1.0	6.0		2.0	6.0
D1004	29.0	23.0	9.0	75.0	68.0	189.0	175.0	147.0	53.0	3.0	16.0	36.0
D1005	5.0	3.0	6.0			32.0	14.0	33.0	26.0	31.0	27.0	13.0
D1006	107.0	63.0	33.0	22.0	11.0	40.0	19.0	39.0	21.0	42.0	27.0	45.0
D1009	106.0	132.0	191.0	249.0	266.0	136.0	255.0	351.0	248.0	191.0	262.0	156.0
D0298	110.0	147.0	225.0	340.0	426.0	34.0	172.0	97.0	94.0	138.0	34.0	74.0
D0300	39.0	33.0	23.0	47.0	54.0	1.0	43.0	20.0	17.0		41.0	23.0
D0301			99.0	416.0	498.0	421.0	381.0	269.0	98.0			
D1013	168.0	609.0	411.0	213.0	163.0	40.0	29.0	4.0				
D1015	122.0	107.0	104.0	127.0	134.0	192.0	133.0	198.0	164.0	104.0	60.0	75.0
D1016	117.0	54.0	103.0	25.0	27.0	20.0	181.0	237.0	138.0	128.0	181.0	590.0
D1017	355.0	311.0	163.0	187.0	216.0	223.0	181.0	85.0	45.0			
D1018	74.0	146.0	142.0	63.0	28.0	121.0	176.0	181.0	65.0	25.0	34.0	53.0
D0302	148.0	185.0	509.0	334.0	190.0	268.0	330.0	202.0	195.0	68.0	91.0	144.0
D1019	40.0	35.0	38.0	39.0	35.0	66.0	112.0	81.0	27.0	51.0	29.0	17.0
D1020	142.0	89.0	101.0	107.0	92.0	119.0	85.0	68.0	94.0	244.0	117.0	106.0
D0304	273.0	283.0	345.0	72.0	88.0						136.0	308.0
D1022	27.0	21.0	27.0	9.0	5.0	22.0	52.0	27.0	16.0	53.0	19.0	11.0
D1023		423.0	545.0	292.0	217.0	218.0	240.0	304.0	117.0			
D1024	25.0	16.0	38.0	51.0	21.0	13.0	11.0	47.0	57.0	69.0	39.0	89.0
D1025	154.0	107.0	171.0	81.0	67.0	43.0	113.0	106.0	60.0	43.0	131.0	172.0
D1026	15.0	231.0	169.0	156.0	199.0	118.0	84.0	169.0	63.0			
D1028	3.0	4.0	8.0	8.0	2.0	2.0	3.0				3.0	2.0
D1030	103.0	96.0	101.0	116.0	162.0	111.0	80.0	92.0	63.0	46.0	91.0	135.0
D0305	25.0	10.0	35.0	2.0	61.0				23.0	47.0	21.0	4.0
D0308	4.0	16.0	29.0	8.0	2.0		8.0	4.0	3.0	1.0	3.0	10.0
D0309			1.0	54.0	162.0			1.0	8.0	8.0		
D1031	90.0	78.0	94.0	20.0	51.0	18.0	40.0	102.0	94.0	104.0	76.0	69.0
D1032	107.0	85.0	91.0	149.0	148.0	170.0	161.0	156.0	114.0	91.0	93.0	128.0
D1033	15.0	99.0	106.0	197.0	418.0	80.0	60.0	61.0	31.0	38.0	102.0	49.0
D1034	116.0	112.0	230.0	117.0	167.0	61.0	53.0	14.0	33.0	33.0	46.0	94.0
D1035	25.0	53.0	27.0	26.0	125.0	211.0	214.0	54.0	39.0	140.0	85.0	42.0
D0310	126.0	32.0	77.0	30.0	38.0			731.0	1235.0	376.0	103.0	52.0
D1036	6.0	3.0	4.0	1.0		1.0		8.0	4.0		1.0	3.0
D0311	111.0	86.0	93.0	83.0	58.0	33.0	22.0	22.0	68.0	76.0	86.0	49.0
D0312		73.0	315.0	391.0	280.0							
D1039	53.0	17.0	46.0	42.0	47.0	51.0	21.0	36.0	145.0	126.0	59.0	37.0
D1041					39.0	487.0	335.0	266.0	61.0			
D1042											1659.0	1031.0
D1044	116.0	106.0	69.0	114.0	80.0	54.0	103.0	59.0	48.0	124.0	129.0	181.0
D0314	156.0	109.0	175.0	156.0	102.0						339.0	364.0
D0316		74.0	180.0	159.0	146.0	125.0	132.0	181.0	62.0			
D0317	164.0	73.0	135.0	44.0	37.0					433.0	217.0	77.0
D1045	3.0	2.0			8.0	67.0	118.0	121.0	7.0	11.0	7.0	11.0
D0319	85.0	42.0	25.0	35.0	28.0	22.0	15.0	9.0	9.0	10.0	32.0	64.0
D0320	124.0	64.0	28.0	52.0	14.0						88.0	263.0
D1047	8.0	7.0	6.0	7.0	8.0	12.0	21.0	20.0	4.0	7.0	23.0	19.0
D0321	66.0	100.0	112.0	74.0	76.0	2.0	3.0	1.0	1.0	5.0	48.0	83.0
D1048	168.0	77.0	68.0	208.0	114.0	301.0	441.0	189.0	218.0	337.0	239.0	179.0
D1049	21.0	8.0	11.0	11.0	10.0	13.0	10.0	16.0	1.0	4.0	3.0	9.0
D1050						179.0	1036.0	1009.0	185.0			
D1051	379.0	218.0	130.0	112.0	122.0	133.0	385.0	116.0	39.0			320.0
D0322			186.0	314.0	205.0							
D1055	14.0	4.0	2.0	17.0	4.0	330.0	30.0	11.0	17.0	150.0	66.0	64.0
D0323	83.0	52.0	31.0	62.0	33.0		14.0	170.0	128.0	14.0	16.0	37.0
D1057	120.0	69.0	63.0	59.0	182.0	42.0	42.0	14.0	8.0	8.0	24.0	166.0
D1058	18.0	15.0	20.0		726.0	552.0	629.0	254.0	205.0	81.0	145.0	117.0
D0324	147.0	30.0	155.0	244.0	174.0					250.0	230.0	74.0
D1061	131.0	33.0	34.0	18.0	106.0	3.0	12.0	3.0		16.0	21.0	17.0
D1062	6.0	20.0	168.0	34.0	71.0	515.0	344.0	154.0	85.0	37.0		1.0
D0328	159.0	173.0	64.0	34.0		1.0	1.0	10.0			40.0	530.0
D1063						433.0	708.0	680.0	210.0			
D1065	2.0	6.0	18.0	21.0	14.0	15.0	22.0	6.0	11.0		1.0	2.0
D1068	80.0	123.0	266.0	341.0	260.0	299.0	147.0	117.0	6.0			
D1069		5.0	64.0	58.0	148.0	121.0	204.0	74.0	17.0			
D1070	17.0	24.0	19.0	29.0	34.0	40.0	60.0	48.0	23.0	28.0	19.0	10.0
D1071					18.0	53.0	41.0	11.0	6.0			
D1072			251.0	225.0	333.0	419.0	358.0	68.0	2.0			
D0329	37.0	50.0	60.0	63.0	77.0	1.0	2.0	18.0	6.0	7.0	35.0	28.0
D1074		287.0	1017.0	368.0	496.0	227.0	387.0					
D1075	82.0	56.0	38.0	39.0	47.0	98.0	139.0	269.0	162.0	60.0	36.0	40.0
D0330	282.0	416.0	102.0	351.0	155.0							63.0
D1076	30.0	40.0	46.0	47.0	42.0	30.0	25.0	47.0	18.0	5.0	29.0	18.0
D0331	47.0	80.0	28.0	29.0	16.0			8.0	13.0	13.0	24.0	35.0
D1077					233.0	629.0	229.0	49.0	56.0			
D1078	126.0	61.0	116.0	124.0	151.0	119.0	172.0	79.0	143.0	88.0	132.0	71.0
D1080				14.0	3.0	7.0	16.0	9.0	4.0	2.0	5.0	3.0
D1081	115.0	307.0	414.0	342.0	278.0	167.0	228.0	319.0	71.0			
D0333						326.0	756.0	896.0	322.0			
D1082					284.0	642.0	427.0	502.0	349.0			
D0334	8.0	10.0	43.0	21.0	26.0	11.0	1.0	12.0	3.0	11.0	9.0	9.0
D1083	18.0	43.0	87.0	26.0	3.0	24.0	21.0	77.0	35.0	24.0	65.0	15.0
D1084	102.0	60.0	77.0	116.0	154.0	95.0	82.0	65.0	32.0	14.0	31.0	28.0
D0335	119.0	348.0	246.0	169.0	151.0	132.0	100.0	78.0	111.0	34.0	4.0	22.0
D0337		1.0	3.0	1.0		1.0	1.0				4.0	
D0338	556.0	207.0	414.0	422.0	160.0							
D1087		17.0	90.0	53.0	76.0	15.0	125.0	147.0	63.0			62.0
D1089			118.0	188.0	128.0	207.0	148.0					
D0339	122.0	52.0	61.0	29.0	36.0		7.0	27.0	86.0	145.0	85.0	72.0
D1091			12.0	24.0	32.0	3.0	22.0	3.0	3.0	2.0	16.0	
D1092	306.0	73.0	207.0	50.0	77.0	73.0	306.0	186.0	6.0			459.0
D0340	1010.0	285.0	104.0	68.0	135.0							88.0
D1094	6.0	4.0	2.0	21.0	8.0	13.0	26.0	36.0	20.0			7.0
D0341	499.0	748.0	509.0	195.0	147.0						96.0	434.0
D1096	14.0	16.0	17.0	4.0	37.0	31.0	27.0	14.0	20.0	6.0	23.0	20.0
D1097	8.0	8.0	12.0	95.0	43.0	51.0	56.0	29.0	38.0	18.0	6.0	13.0
D1098	251.0	197.0	430.0	528.0	300.0	250.0	118.0	288.0	127.0			105.0
D1099				5.0	45.0	34.0	32.0	25.0	12.0	10.0		
D1100					134.0	488.0	96.0	270.0	320.0			
D1101	35.0	8.0	20.0	20.0	1330.0	190.0	288.0	157.0	83.0	39.0	35.0	46.0
D1102	87.0	52.0	12.0	6.0	19.0	48.0	39.0	128.0	349.0	534.0	364.0	235.0
D0343	53.0	37.0	21.0	8.0	16.0			16.0	11.0	12.0	7.0	36.0
D1103	44.0	26.0	52.0	97.0	113.0	226.0	226.0	213.0	74.0	26.0	31.0	33.0
D1104	14.0	19.0	4.0		1.0		5.0	47.0	29.0	2.0	8.0	1.0
D0344	15.0		17.0	34.0	10.0	3.0	14.0	5.0				
D1106	1.0	5.0	8.0	85.0	200.0	97.0	23.0	73.0	24.0	16.0	14.0	48.0
D0345	8.0	7.0	2.0	2.0	3.0	1.0	1.0					1.0
D0347	105.0	91.0	57.0	89.0	19.0				1172.0	216.0	228.0	104.0
D1107					1.0	19.0	3.0					
D1108					9.0	44.0	15.0	14.0	1.0			
D1110	57.0	56.0	38.0	39.0	40.0	53.0	97.0	85.0	144.0	119.0	57.0	100.0
D1111	56.0	69.0	102.0	97.0	112.0	96.0	104.0	137.0	55.0	23.0	29.0	21.0
D0348	285.0	652.0	260.0	101.0	65.0							
D0349				509.0	1362.0							
D0350	31.0	4.0	22.0			52.0	47.0					19.0
D1115	12.0	2.0	8.0	7.0	120.0	7.0	22.0	18.0	6.0		4.0	
D1118							15.0	140.0	130.0			
D0351	16.0	61.0	51.0	62.0	16.0		28.0	53.0	48.0	69.0	145.0	24.0
